variant,detector,kind,rank,stem,value,bgr_delta,luma_delta,chroma_delta,grad_ratio,luma_std_ratio,delta_f1,delta_false_edge,delta_endpoints,delta_pred_density
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,1,weixiaoyuanjia.21,-0.4432583697524386,27.498783111572266,12.542001724243164,13.379286766052246,1.913685255766522,1.55931581295328,-0.4432583697524386,0.5837964650145773,73.29842931937172,0.0020996093750000003
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,2,weixiaoyuanjia.26,-0.4088444710681761,22.860116958618164,7.39206075668335,11.286201477050781,1.1159436972086711,1.198878061240957,-0.4088444710681761,0.5756779841981636,25.751072961373392,0.0023046875
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,3,weixiaoyuanjia.23,-0.3840027950126893,22.983564376831055,8.454668045043945,10.983124732971191,1.164354796567267,1.3256024216982525,-0.3840027950126893,0.5464031195374479,12.76595744680851,0.0021191406249999995
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,4,xuehong.13,-0.3678845093872909,5.387558460235596,1.2304296493530273,2.879653215408325,1.0299893643720937,1.024154655510194,-0.3678845093872909,0.5729033513032846,1.6544986606439416,0.004794921875000001
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,5,donghaiyuanjia.26,-0.3535432387891403,22.585758209228516,7.474755764007568,10.827783584594727,1.0770588121922466,1.2199542229590061,-0.3535432387891403,0.5176238182587837,14.285714285714286,0.001787109375
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,6,xuehong.11,-0.34323572591655893,5.424173355102539,1.2650976181030273,2.891494035720825,1.0279958841577554,1.020657130810586,-0.34323572591655893,0.4029916667969544,24.399804017638413,0.0009570312500000004
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,7,xuehong.9,-0.31346017482164706,5.426601409912109,1.259677767753601,2.8881592750549316,1.0274677223910822,1.0210275493611736,-0.31346017482164706,0.5675991153342071,22.132796780684103,0.0044921875000000005
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,8,weixiaoyuanjia.24,-0.28285272370756764,22.61280632019043,7.551064491271973,11.0545015335083,1.1756719993086184,1.3132767771885059,-0.28285272370756764,0.46077580200863905,14.387031408308006,0.0017968750000000003
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,9,donghaiyuanjia.18,-0.2822828855328765,22.315156936645508,9.725439071655273,7.494106292724609,1.42804935888386,1.2784845015005752,-0.2822828855328765,0.4351880015263545,3.1645569620253164,0.00275390625
FF01_full_flow_v8,diffusionedge_baseline_50k,f1_loss,10,rouruo.4,-0.2473769575618171,6.184235095977783,1.0342479944229126,3.3998193740844727,1.0561012365206426,1.0617632635654062,-0.2473769575618171,0.16249740070700772,27.808043555222536,-0.005693359375000002
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,1,weixiaoyuanjia.21,0.5837964650145773,27.498783111572266,12.542001724243164,13.379286766052246,1.913685255766522,1.55931581295328,-0.4432583697524386,0.5837964650145773,73.29842931937172,0.0020996093750000003
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,2,weixiaoyuanjia.26,0.5756779841981636,22.860116958618164,7.39206075668335,11.286201477050781,1.1159436972086711,1.198878061240957,-0.4088444710681761,0.5756779841981636,25.751072961373392,0.0023046875
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,3,xuehong.13,0.5729033513032846,5.387558460235596,1.2304296493530273,2.879653215408325,1.0299893643720937,1.024154655510194,-0.3678845093872909,0.5729033513032846,1.6544986606439416,0.004794921875000001
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,4,xuehong.9,0.5675991153342071,5.426601409912109,1.259677767753601,2.8881592750549316,1.0274677223910822,1.0210275493611736,-0.31346017482164706,0.5675991153342071,22.132796780684103,0.0044921875000000005
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,5,weixiaoyuanjia.23,0.5464031195374479,22.983564376831055,8.454668045043945,10.983124732971191,1.164354796567267,1.3256024216982525,-0.3840027950126893,0.5464031195374479,12.76595744680851,0.0021191406249999995
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,6,donghaiyuanjia.26,0.5176238182587837,22.585758209228516,7.474755764007568,10.827783584594727,1.0770588121922466,1.2199542229590061,-0.3535432387891403,0.5176238182587837,14.285714285714286,0.001787109375
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,7,weixiaoyuanjia.24,0.46077580200863905,22.61280632019043,7.551064491271973,11.0545015335083,1.1756719993086184,1.3132767771885059,-0.28285272370756764,0.46077580200863905,14.387031408308006,0.0017968750000000003
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,8,donghaiyuanjia.18,0.4351880015263545,22.315156936645508,9.725439071655273,7.494106292724609,1.42804935888386,1.2784845015005752,-0.2822828855328765,0.4351880015263545,3.1645569620253164,0.00275390625
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,9,xuehong.11,0.4029916667969544,5.424173355102539,1.2650976181030273,2.891494035720825,1.0279958841577554,1.020657130810586,-0.34323572591655893,0.4029916667969544,24.399804017638413,0.0009570312500000004
FF01_full_flow_v8,diffusionedge_baseline_50k,false_edge_increase,10,lianzhuangluojia.12,0.36932277099770994,7.353668689727783,1.5698437690734863,3.779716730117798,1.047540042779057,1.0527685293376268,-0.23927913234977427,0.36932277099770994,-3.0343849698688388,0.0014843749999999996
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,1,weixiaoyuanjia.21,73.29842931937172,27.498783111572266,12.542001724243164,13.379286766052246,1.913685255766522,1.55931581295328,-0.4432583697524386,0.5837964650145773,73.29842931937172,0.0020996093750000003
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,2,weixiaoyuanjia.22,45.09545753785385,43.86824035644531,28.85832977294922,20.43877410888672,0.984682999734981,0.8988642019041563,-0.11070950842899563,0.03186457555389594,45.09545753785385,-0.000244140625
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,3,rouruo.4,27.808043555222536,6.184235095977783,1.0342479944229126,3.3998193740844727,1.0561012365206426,1.0617632635654062,-0.2473769575618171,0.16249740070700772,27.808043555222536,-0.005693359375000002
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,4,chichaoyiwan.2,26.666666666666668,12.68359375,1.0702344179153442,8.513593673706055,1.0622601518700754,1.2504345162058625,-0.12098738952227217,0.3490566037735849,26.666666666666668,0.0012011718750000002
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,5,weixiaoyuanjia.26,25.751072961373392,22.860116958618164,7.39206075668335,11.286201477050781,1.1159436972086711,1.198878061240957,-0.4088444710681761,0.5756779841981636,25.751072961373392,0.0023046875
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,6,tama.12,24.793388429752067,22.978652954101562,7.331943511962891,11.5773344039917,1.0707207245513517,1.1520259679084721,-0.14695226125217364,0.23697493436679587,24.793388429752067,0.001142578125
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,7,xuehong.11,24.399804017638413,5.424173355102539,1.2650976181030273,2.891494035720825,1.0279958841577554,1.020657130810586,-0.34323572591655893,0.4029916667969544,24.399804017638413,0.0009570312500000004
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,8,xuehong.14,23.886240341936542,5.497718334197998,1.3119043111801147,2.9099903106689453,1.028399575701204,1.0263594709071315,-0.2116726539437157,0.2975081843467702,23.886240341936542,0.0017578125000000007
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,9,xuehong.9,22.132796780684103,5.426601409912109,1.259677767753601,2.8881592750549316,1.0274677223910822,1.0210275493611736,-0.31346017482164706,0.5675991153342071,22.132796780684103,0.0044921875000000005
FF01_full_flow_v8,diffusionedge_baseline_50k,endpoint_increase,10,sanjiaoji.10,20.92050209205021,6.818323612213135,1.0107519626617432,4.517207145690918,1.013352785908611,1.031546028358916,-0.15173550745589193,0.25187760923967073,20.92050209205021,0.0022265625000000002
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,1,xuehong.13,0.004794921875000001,5.387558460235596,1.2304296493530273,2.879653215408325,1.0299893643720937,1.024154655510194,-0.3678845093872909,0.5729033513032846,1.6544986606439416,0.004794921875000001
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,2,mishikailun.8,0.004755859374999999,3.121858835220337,0.9646191596984863,1.7564746141433716,1.00083615979257,1.0051460393317677,-0.13134889941035055,0.24927402548597585,1.1095845600261693,0.004755859374999999
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,3,xuehong.9,0.0044921875000000005,5.426601409912109,1.259677767753601,2.8881592750549316,1.0274677223910822,1.0210275493611736,-0.31346017482164706,0.5675991153342071,22.132796780684103,0.0044921875000000005
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,4,paige.4,0.004326171875,1.1424120664596558,1.028720736503601,0.17646484076976776,1.0436981564367738,1.0285726438674638,-0.02967890179244692,0.13759655804522067,4.630288166768857,0.004326171875
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,5,ribenxing.4,0.004189453125000001,6.848750114440918,1.0525293350219727,3.520761728286743,1.0747270909793043,1.1098323709894629,-0.19902719525559276,0.2548593140912882,-0.8059805852884452,0.004189453125000001
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,6,jianci.6,0.003662109375,0.9417577981948853,0.9724218845367432,0.1252734363079071,1.0143356384666657,1.0138205901534063,-0.06888306392764809,0.07653852501452563,-2.7928242086093995,0.003662109375
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,7,weiruan.8,0.0032714843749999997,8.985218048095703,1.2089648246765137,4.599897384643555,1.0143532716754122,1.0313387395537272,-0.19323040969738348,0.3191364277703411,-3.053843138652317,0.0032714843749999997
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,8,weiruan.7,0.0032324218750000005,8.104121208190918,1.1055761575698853,4.168637752532959,1.0107915165422714,1.0242662548733195,-0.18464205569956071,0.2519074294298054,10.048922851342208,0.0032324218750000005
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,9,suojiao.6,0.0031445312500000006,10.3036527633667,0.3276953101158142,10.45150375366211,1.0516862704012686,1.0834330528747445,-0.12216669323524376,0.18442797019189927,-1.1245505067015351,0.0031445312500000006
FF01_full_flow_v8,diffusionedge_baseline_50k,pred_density_increase,10,mashi.2,0.003095703125,7.337724685668945,1.0320215225219727,4.147968769073486,1.0088457677580984,1.0189865126999444,-0.11526997796780591,0.214811222647894,16.293786436793063,0.003095703125
FF01_full_flow_v8,msfi_50k,f1_loss,1,weixiaoyuanjia.26,-0.4454988632561717,22.860116958618164,7.39206075668335,11.286201477050781,1.1159436972086711,1.198878061240957,-0.4454988632561717,0.6071270193221413,29.41176470588235,0.0025097656250000003
FF01_full_flow_v8,msfi_50k,f1_loss,2,donghaiyuanjia.26,-0.36206202836192236,22.585758209228516,7.474755764007568,10.827783584594727,1.0770588121922466,1.2199542229590061,-0.36206202836192236,0.5222123526973411,8.583690987124463,0.00232421875
FF01_full_flow_v8,msfi_50k,f1_loss,3,xuehong.11,-0.3438009586337607,5.424173355102539,1.2650976181030273,2.891494035720825,1.0279958841577554,1.020657130810586,-0.3438009586337607,0.5513881011992863,4.5820942976304035,0.0036425781250000004
FF01_full_flow_v8,msfi_50k,f1_loss,4,xuehong.13,-0.33791245121451163,5.387558460235596,1.2304296493530273,2.879653215408325,1.0299893643720937,1.024154655510194,-0.33791245121451163,0.5629499597713761,-4.136768965713095,0.0042578125
FF01_full_flow_v8,msfi_50k,f1_loss,5,xuehong.9,-0.31789677572808295,5.426601409912109,1.259677767753601,2.8881592750549316,1.0274677223910822,1.0210275493611736,-0.31789677572808295,0.5858913504866854,21.73913043478261,0.005302734375000001
FF01_full_flow_v8,msfi_50k,f1_loss,6,weixiaoyuanjia.23,-0.3145781538506274,22.983564376831055,8.454668045043945,10.983124732971191,1.164354796567267,1.3256024216982525,-0.3145781538506274,0.44025067654180317,11.330049261083744,0.001708984375
FF01_full_flow_v8,msfi_50k,f1_loss,7,weixiaoyuanjia.24,-0.3004615844013886,22.61280632019043,7.551064491271973,11.0545015335083,1.1756719993086184,1.3132767771885059,-0.3004615844013886,0.4681199596774194,9.049091320413243,0.00234375
FF01_full_flow_v8,msfi_50k,f1_loss,8,sanjiaoji.10,-0.21366563123616233,6.818323612213135,1.0107519626617432,4.517207145690918,1.013352785908611,1.031546028358916,-0.21366563123616233,0.33802804111728596,10.429823231897968,0.0037304687499999994
FF01_full_flow_v8,msfi_50k,f1_loss,9,ribenxing.4,-0.18712918368519704,6.848750114440918,1.0525293350219727,3.520761728286743,1.0747270909793043,1.1098323709894629,-0.18712918368519704,0.2606276631755639,4.7406501869251905,0.010947265625
FF01_full_flow_v8,msfi_50k,f1_loss,10,shikelipu.5,-0.18048780487804883,7.472548961639404,1.5004589557647705,3.7752490043640137,1.0376124860946783,1.0768237243787238,-0.18048780487804883,0.25107580271433305,-3.1586091677978487,0.0013183593749999997
FF01_full_flow_v8,msfi_50k,false_edge_increase,1,weixiaoyuanjia.26,0.6071270193221413,22.860116958618164,7.39206075668335,11.286201477050781,1.1159436972086711,1.198878061240957,-0.4454988632561717,0.6071270193221413,29.41176470588235,0.0025097656250000003
FF01_full_flow_v8,msfi_50k,false_edge_increase,2,xuehong.9,0.5858913504866854,5.426601409912109,1.259677767753601,2.8881592750549316,1.0274677223910822,1.0210275493611736,-0.31789677572808295,0.5858913504866854,21.73913043478261,0.005302734375000001
FF01_full_flow_v8,msfi_50k,false_edge_increase,3,xuehong.13,0.5629499597713761,5.387558460235596,1.2304296493530273,2.879653215408325,1.0299893643720937,1.024154655510194,-0.33791245121451163,0.5629499597713761,-4.136768965713095,0.0042578125
FF01_full_flow_v8,msfi_50k,false_edge_increase,4,xuehong.11,0.5513881011992863,5.424173355102539,1.2650976181030273,2.891494035720825,1.0279958841577554,1.020657130810586,-0.3438009586337607,0.5513881011992863,4.5820942976304035,0.0036425781250000004
FF01_full_flow_v8,msfi_50k,false_edge_increase,5,donghaiyuanjia.26,0.5222123526973411,22.585758209228516,7.474755764007568,10.827783584594727,1.0770588121922466,1.2199542229590061,-0.36206202836192236,0.5222123526973411,8.583690987124463,0.00232421875
FF01_full_flow_v8,msfi_50k,false_edge_increase,6,weixiaoyuanjia.24,0.4681199596774194,22.61280632019043,7.551064491271973,11.0545015335083,1.1756719993086184,1.3132767771885059,-0.3004615844013886,0.4681199596774194,9.049091320413243,0.00234375
FF01_full_flow_v8,msfi_50k,false_edge_increase,7,weixiaoyuanjia.23,0.44025067654180317,22.983564376831055,8.454668045043945,10.983124732971191,1.164354796567267,1.3256024216982525,-0.3145781538506274,0.44025067654180317,11.330049261083744,0.001708984375
FF01_full_flow_v8,msfi_50k,false_edge_increase,8,sanjiaoji.10,0.33802804111728596,6.818323612213135,1.0107519626617432,4.517207145690918,1.013352785908611,1.031546028358916,-0.21366563123616233,0.33802804111728596,10.429823231897968,0.0037304687499999994
FF01_full_flow_v8,msfi_50k,false_edge_increase,9,chichaoyiwan.2,0.33653846153846156,12.68359375,1.0702344179153442,8.513593673706055,1.0622601518700754,1.2504345162058625,-0.11942252603155112,0.33653846153846156,14.925373134328359,0.0011523437500000002
FF01_full_flow_v8,msfi_50k,false_edge_increase,10,donghaiyuanjia.18,0.2935725210394268,22.315156936645508,9.725439071655273,7.494106292724609,1.42804935888386,1.2784845015005752,-0.17336732605426364,0.2935725210394268,3.816793893129771,0.0018164062500000003
FF01_full_flow_v8,msfi_50k,endpoint_increase,1,weixiaoyuanjia.26,29.41176470588235,22.860116958618164,7.39206075668335,11.286201477050781,1.1159436972086711,1.198878061240957,-0.4454988632561717,0.6071270193221413,29.41176470588235,0.0025097656250000003
FF01_full_flow_v8,msfi_50k,endpoint_increase,2,xuehong.9,21.73913043478261,5.426601409912109,1.259677767753601,2.8881592750549316,1.0274677223910822,1.0210275493611736,-0.31789677572808295,0.5858913504866854,21.73913043478261,0.005302734375000001
FF01_full_flow_v8,msfi_50k,endpoint_increase,3,chichaoyiwan.3,21.05263157894737,12.682297706604004,1.0634570121765137,8.528183937072754,1.0678069201403317,1.2313921371683645,-0.08887961965575752,0.219311911716975,21.05263157894737,0.0003613281249999999
FF01_full_flow_v8,msfi_50k,endpoint_increase,4,qiangzhuang.15,18.181818181818183,9.70751667022705,3.322998046875,8.564526557922363,1.089841280222977,1.1864185933556592,-0.1213485607410264,0.19201675203466784,18.181818181818183,0.0014550781250000002
FF01_full_flow_v8,msfi_50k,endpoint_increase,5,luojiazao.4,18.083182640144667,2.069713592529297,0.8990722894668579,1.191586971282959,1.0122420743752159,0.9912030520518386,-0.09638177997117037,0.16129992065591114,18.083182640144667,0.0011328124999999993
FF01_full_flow_v8,msfi_50k,endpoint_increase,6,jianci.5,15.851161594494496,10.962291717529297,0.1816992163658142,8.415410041809082,1.0818749379306016,1.0838212000566954,-0.02583995655615756,0.09322249035325601,15.851161594494496,0.0024609374999999996
FF01_full_flow_v8,msfi_50k,endpoint_increase,7,chichaoyiwan.2,14.925373134328359,12.68359375,1.0702344179153442,8.513593673706055,1.0622601518700754,1.2504345162058625,-0.11942252603155112,0.33653846153846156,14.925373134328359,0.0011523437500000002
FF01_full_flow_v8,msfi_50k,endpoint_increase,8,xuehong.14,14.683600333679498,5.497718334197998,1.3119043111801147,2.9099903106689453,1.028399575701204,1.0263594709071315,-0.11572157353901047,0.19429525688155658,14.683600333679498,0.0016894531249999995
FF01_full_flow_v8,msfi_50k,endpoint_increase,9,weiruan.8,13.833917599607977,8.985218048095703,1.2089648246765137,4.599897384643555,1.0143532716754122,1.0313387395537272,-0.14151576983660275,0.20148782593179335,13.833917599607977,0.0016210937499999984
FF01_full_flow_v8,msfi_50k,endpoint_increase,10,suojiao.6,13.355149192784943,10.3036527633667,0.3276953101158142,10.45150375366211,1.0516862704012686,1.0834330528747445,-0.10220839887948441,0.15600809633340265,13.355149192784943,0.003935546874999998
FF01_full_flow_v8,msfi_50k,pred_density_increase,1,ribenxing.4,0.010947265625,6.848750114440918,1.0525293350219727,3.520761728286743,1.0747270909793043,1.1098323709894629,-0.18712918368519704,0.2606276631755639,4.7406501869251905,0.010947265625
FF01_full_flow_v8,msfi_50k,pred_density_increase,2,mashi.2,0.005341796874999999,7.337724685668945,1.0320215225219727,4.147968769073486,1.0088457677580984,1.0189865126999444,-0.13704808963083814,0.23476761509185973,9.528103615036109,0.005341796874999999
FF01_full_flow_v8,msfi_50k,pred_density_increase,3,xuehong.9,0.005302734375000001,5.426601409912109,1.259677767753601,2.8881592750549316,1.0274677223910822,1.0210275493611736,-0.31789677572808295,0.5858913504866854,21.73913043478261,0.005302734375000001
FF01_full_flow_v8,msfi_50k,pred_density_increase,4,jiaomaozao.17,0.004843749999999997,1.7648991346359253,1.004003882408142,1.1649658679962158,1.0268516734161093,1.0253461013425647,-0.0205521337374015,0.04640552016805516,2.834110325611743,0.004843749999999997
FF01_full_flow_v8,msfi_50k,pred_density_increase,5,xuehong.13,0.0042578125,5.387558460235596,1.2304296493530273,2.879653215408325,1.0299893643720937,1.024154655510194,-0.33791245121451163,0.5629499597713761,-4.136768965713095,0.0042578125
FF01_full_flow_v8,msfi_50k,pred_density_increase,6,suojiao.6,0.003935546874999998,10.3036527633667,0.3276953101158142,10.45150375366211,1.0516862704012686,1.0834330528747445,-0.10220839887948441,0.15600809633340265,13.355149192784943,0.003935546874999998
