variant,detector,stem,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,grad_mean_ratio,luma_std_ratio,boundary_f1_tol,raw_boundary_f1_tol,delta_boundary_f1_tol,boundary_precision_tol,raw_boundary_precision_tol,delta_boundary_precision_tol,boundary_recall_tol,raw_boundary_recall_tol,delta_boundary_recall_tol,false_edge_ratio_tol,raw_false_edge_ratio_tol,delta_false_edge_ratio_tol,endpoints_per_1k_skel_px,raw_endpoints_per_1k_skel_px,delta_endpoints_per_1k_skel_px,pred_edge_density,raw_pred_edge_density,delta_pred_edge_density
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.13,1.1179622411727905,0.8406835794448853,0.3545800745487213,43.54599891026406,1.312828514464654,0.9857540280430497,0.9761092150170648,0.9743589743589743,0.001750240658090485,0.9533333333333334,0.95,0.0033333333333334103,1.0,1.0,0.0,0.04666666666666667,0.05,-0.003333333333333334,20.408163265306122,10.75268817204301,9.655475093263112,0.00146484375,0.0017578125,-0.00029296875000000004
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.14,1.293919324874878,1.0942871570587158,0.3496142625808716,43.05940718098811,1.7228419181176757,0.9986478570345747,0.9772727272727273,0.9709302325581396,0.006342494714587699,0.9555555555555556,0.943502824858757,0.012052730696798575,1.0,1.0,0.0,0.044444444444444446,0.05649717514124294,-0.012052730696798492,13.157894736842104,12.5,0.6578947368421044,0.001318359375,0.001728515625,-0.00041015624999999993
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.15,1.4052962064743042,1.1342968940734863,0.39335936307907104,42.098369238114266,1.5760449055285135,0.999672329608024,0.9696778704588204,0.9752520036189242,-0.0055741331601038,0.9611307420494699,0.9566473988439307,0.004483343205539225,0.9783783783783784,0.9945945945945946,-0.016216216216216273,0.038869257950530034,0.04335260115606936,-0.004483343205539329,6.578947368421052,6.622516556291391,-0.04356918787033859,0.002763671875,0.00337890625,-0.0006152343749999999
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.16,1.3106087446212769,1.1264941692352295,0.36424803733825684,42.41006694909557,1.5867980207098913,1.000708215050731,1.0,0.9954887218045112,0.004511278195488799,1.0,0.9910179640718563,0.008982035928143728,1.0,1.0,0.0,0.0,0.008982035928143712,-0.008982035928143712,6.0606060606060606,6.024096385542169,0.03650967506389158,0.0026953125,0.00326171875,-0.0005664062500000001
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.19,1.88037109375,1.4320117235183716,0.8152294754981995,39.52380972334116,1.170965087156851,1.0070446222266054,0.6916934495212219,0.6679855282689801,0.02370792125224186,0.5964912280701754,0.5480059084194978,0.048485319650677594,0.8230563002680965,0.8552278820375335,-0.03217158176943702,0.40350877192982454,0.4519940915805022,-0.04848531965067765,29.900332225913623,51.282051282051285,-21.381719056137662,0.005009765625,0.006611328125,-0.0016015624999999997
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.20,2.3731770515441895,1.5389355421066284,1.0767773389816284,36.84866476477196,1.041602818892159,0.9973815597766169,0.9372104552370207,0.942303677899983,-0.0050932226629623045,0.9361702127659575,0.9418367346938775,-0.005666521927920054,0.9382530120481928,0.9427710843373494,-0.004518072289156572,0.06382978723404255,0.058163265306122446,0.005666521927920103,0.0,4.777070063694268,-4.777070063694268,0.00826171875,0.0095703125,-0.0013085937499999999
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.9,2.086712121963501,1.349062442779541,0.9822314381599426,38.70362636188644,1.1284936677264534,0.9956418341431891,0.9956584659913169,0.9923298178331734,0.003328648158143488,1.0,0.9904306220095693,0.009569377990430672,0.9913544668587896,0.9942363112391931,-0.0028818443804035088,0.0,0.009569377990430622,-0.009569377990430622,3.067484662576687,3.0303030303030303,0.037181632273656895,0.004814453125,0.006123046875,-0.0013085937499999999
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangyuanjia.6,1.799889326095581,1.340966820716858,0.849804699420929,39.41624481300556,0.9879221630918229,0.9985387197559458,0.916950538220466,0.9063126474464762,0.0106378907739898,0.8904694167852063,0.8579610538373424,0.032508362947863856,0.945054945054945,0.9604395604395605,-0.015384615384615441,0.10953058321479374,0.1420389461626575,-0.03250836294786376,15.418502202643172,12.793176972281449,2.6253252303617227,0.006865234375,0.008525390625,-0.0016601562500000002
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangyuanjia.7,1.485582709312439,1.408349633216858,0.4070507884025574,41.149019041200326,1.0124849867166956,1.000015178384178,0.9323327460440303,0.9379074517583644,-0.0055747057143341605,0.8808777429467085,0.885,-0.0041222570532915,0.9901719901719902,0.9975429975429976,-0.0073710073710073765,0.11912225705329153,0.115,0.004122257053291528,2.444987775061125,11.82033096926714,-9.375343194206014,0.00623046875,0.0078125,-0.00158203125
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangyuanjia.8,1.99455726146698,1.1794531345367432,1.309633731842041,39.302017131926775,1.045890502925062,0.999985862046431,0.813153994784925,0.793981607783409,0.019172387001516022,0.7250229147571036,0.6904047976011994,0.03461811715590413,0.9256756756756757,0.9341216216216216,-0.008445945945945943,0.27497708524289644,0.3095952023988006,-0.03461811715590418,11.379800853485063,6.896551724137931,4.483249129347133,0.010654296875,0.01302734375,-0.0023730468749999997
