method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,SIFT_KP,MS_SSIM,PSNR,UCIQE,UIQM
OursFinalPNG,haiyangkadun.20,haiyangkadun.20.jpg,haiyangkadun.20_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.20.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.20_Final.png,7.706968825,0.7274182681,5.903004122,196.5470709,9.026157287,2217,0.927082181,25.15947396,7.111459255,19.13626673
OursFinalPNG,haiyangkadun.21,haiyangkadun.21.jpg,haiyangkadun.21_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.21.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.21_Final.png,7.393461423,0.7142912101,6.641672714,367.1168201,9.843514655,2024,0.9018834233,22.00819433,3.784221411,15.46315109
OursFinalPNG,haiyangkadun.22,haiyangkadun.22.jpg,haiyangkadun.22_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.22.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.22_Final.png,4.296058024,0.5396637922,4.204339105,149.3473256,5.867488799,1089,0.9610040784,23.80856306,5.188798428,9.63633612
OursFinalPNG,haiyangkadun.23,haiyangkadun.23.jpg,haiyangkadun.23_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.23.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.23_Final.png,4.388138768,0.5456246846,4.06751943,242.5960815,6.71623299,1065,0.9245478511,17.06815039,3.75054121,9.575640741
OursFinalPNG,haiyangkadun.24,haiyangkadun.24.jpg,haiyangkadun.24_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.24.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.24_Final.png,6.275328314,0.6518949536,4.901515041,271.9698864,7.953877568,1207,0.8791428804,23.06346129,3.637063742,14.10704198
OursFinalPNG,haiyangkadun.3,haiyangkadun.3.jpg,haiyangkadun.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.3.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.3_Final.png,5.938520054,0.6342766204,4.467755202,292.4638617,8.064844862,1334,0.9062703252,23.86520273,3.192404509,12.9232204
OursFinalPNG,haiyangkadun.4,haiyangkadun.4.jpg,haiyangkadun.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.4.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.4_Final.png,6.872166153,0.6865935027,4.588170255,321.2317104,9.074005484,1429,0.8848005533,21.41797877,3.745521545,14.58477915
OursFinalPNG,haiyangkadun.5,haiyangkadun.5.jpg,haiyangkadun.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.5.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.5_Final.png,6.946539487,0.6925249543,4.308823806,397.7913058,9.525385116,1692,0.9201043844,24.00545546,4.118837833,13.84984951
OursFinalPNG,haiyangkadun.6,haiyangkadun.6.jpg,haiyangkadun.6_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.6.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.6_Final.png,4.929560667,0.5766351027,4.382947828,292.1603399,7.689401627,1257,0.8912699819,19.50512589,4.22832489,9.876170781
OursFinalPNG,haiyangkadun.7,haiyangkadun.7.jpg,haiyangkadun.7_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.7.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.7_Final.png,5.41860009,0.604042699,4.807899265,313.9223795,8.452697538,1272,0.859914422,18.57381616,3.493162394,10.87032333
