method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
GDCP,jiaomaozao.1,jiaomaozao.1.jpg,jiaomaozao.1_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.1.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\jiaomaozao.1_GDCP.jpg,3.757565959,0.5060983068,5.859819306,88.19134992,5.989638874,0.8881248236,15.91897915,1.734295487,11.73622121
CBF,jiaomaozao.1,jiaomaozao.1.jpg,jiaomaozao.1_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.1.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\jiaomaozao.1_CBF.jpg,8.299427177,0.7567346213,6.859232928,139.135046,8.473226165,0.7210036516,16.59954151,1.455053329,19.92888736
HLRP,jiaomaozao.1,jiaomaozao.1.jpg,jiaomaozao.1_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.1.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\jiaomaozao.1_HLRP.jpg,17.58155404,1.245677848,7.789745652,628.1266164,21.34745155,0.3135423064,12.25011171,2.689399242,38.23286557
SGUIE-Net,jiaomaozao.1,jiaomaozao.1.jpg,jiaomaozao.1_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.1.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\jiaomaozao.1_SGUIEnet.jpg,10.33955702,0.8747625349,6.084817045,178.5120004,9.239902255,0.7666273117,16.21259489,2.34411335,23.85479355
Histoformer,jiaomaozao.1,jiaomaozao.1.jpg,jiaomaozao.1_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.1.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\jiaomaozao.1_Histoformer.jpg,18.41052711,1.343090103,7.373477051,384.0015037,14.27626281,0.5448855162,14.52313917,3.099669456,39.02121091
WWPF,jiaomaozao.1,jiaomaozao.1.jpg,jiaomaozao.1_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.1.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\jiaomaozao.1_WWPF.jpg,21.35422389,1.514541043,7.158240944,331.8728791,13.62566313,0.5579891205,11.6267407,1.367534399,42.04051973
Ours,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\jiaomaozao.10_Final.png,16.62334813,1.229530502,6.625620181,722.9089195,20.50526584,0.8252786994,19.98697908,8.21475029,36.1674147
HVDualformer,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\jiaomaozao.10_HVDual.jpg,5.63855794,0.6098352558,5.797778373,29.88038793,4.561034057,0.9694119096,30.17434858,5.335803986,15.15543097
ABC-Former,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\jiaomaozao.10_AbcFormer.jpg,5.050992587,0.5771629824,5.627290513,27.93273413,4.490180633,0.9996142387,42.46909965,6.467556,14.00930996
GDCP,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\jiaomaozao.10_GDCP.jpg,12.30092811,0.9844377926,6.624484887,114.9989812,9.013051125,0.8371508121,21.02049463,8.833029747,28.11855605
CBF,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\jiaomaozao.10_CBF.jpg,11.03194352,0.9105450687,6.964435751,78.86104526,7.623604345,0.85952878,18.43509697,7.723200798,26.00461687
HLRP,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\jiaomaozao.10_HLRP.jpg,25.8785781,1.754835805,7.744884304,438.0296434,18.22788617,0.3449814916,13.03038512,9.957195282,51.73148933
SGUIE-Net,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\jiaomaozao.10_SGUIEnet.jpg,12.20914784,0.984102869,6.422710764,96.31919083,8.448051423,0.8769592047,21.78985012,8.782444,28.19420778
Histoformer,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\jiaomaozao.10_Histoformer.jpg,15.20146652,1.141434538,7.295821928,243.9293838,13.2751766,0.6837968826,18.17224665,7.764988422,34.58963703
WWPF,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\jiaomaozao.10_WWPF.jpg,18.3403666,1.335199969,7.361309638,305.9981632,15.76179755,0.6534726024,16.87493108,7.88792038,39.37635332
Ours,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\jiaomaozao.11_Final.png,11.80110155,0.9656902898,5.422832383,755.3706652,15.91709181,0.8460621834,16.52580044,4.102046967,23.1661419
HVDualformer,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\jiaomaozao.11_HVDual.jpg,4.980695812,0.5765439245,4.388001301,43.67324158,3.77511851,0.9951555729,35.03224473,1.70197773,11.09960758
ABC-Former,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\jiaomaozao.11_AbcFormer.jpg,4.640070587,0.5569559856,4.26201451,41.629423,3.715850013,0.999048233,43.65602846,2.187486172,10.38722178
GDCP,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\jiaomaozao.11_GDCP.jpg,11.99688887,0.9855525463,5.743018682,194.9537569,8.539550373,0.8666186929,20.2422381,3.641713381,23.93879925
CBF,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\jiaomaozao.11_CBF.jpg,9.296827766,0.8182864836,6.801812654,158.1487804,7.934661678,0.7523391843,20.18438339,2.747019291,20.14460493
HLRP,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\jiaomaozao.11_HLRP.jpg,15.82796805,1.161821431,7.54061744,872.2247306,22.65338643,0.3851142824,14.08732064,2.896387815,32.43197153
SGUIE-Net,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\jiaomaozao.11_SGUIEnet.jpg,13.91151124,1.103128013,5.83846772,248.9834639,9.843195307,0.8072213531,18.81422447,3.490603685,26.60958865
Histoformer,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\jiaomaozao.11_Histoformer.jpg,16.15922898,1.209606924,7.111605789,595.4474971,17.40483115,0.6340187192,18.3134555,4.102691174,33.36688341
WWPF,jiaomaozao.11,jiaomaozao.11.jpg,jiaomaozao.11_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.11.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\jiaomaozao.11_WWPF.jpg,14.16916583,1.119622549,6.648514195,398.9884747,14.46864102,0.6878935695,13.35793639,2.598939419,28.6910151
Ours,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\jiaomaozao.12_Final.png,24.86641575,1.702821743,7.029383316,1000.426793,26.90571946,0.796367228,19.07398975,9.145046234,52.37144806
HVDualformer,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\jiaomaozao.12_HVDual.jpg,8.299869755,0.756598861,6.388174077,49.38239616,6.750839967,0.9660540819,31.40195174,4.998908997,22.19940257
ABC-Former,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\jiaomaozao.12_AbcFormer.jpg,7.50987182,0.7126819398,6.183041079,49.26700137,6.729214645,0.9994340539,40.47566785,5.628029346,20.68892328
GDCP,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\jiaomaozao.12_GDCP.jpg,19.51629546,1.393873454,6.99070314,154.9224236,12.65284236,0.8480045199,19.64883838,8.752820015,43.33286032
CBF,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\jiaomaozao.12_CBF.jpg,15.22682127,1.143048212,7.073855415,148.7733297,12.16969004,0.856120348,21.49462316,7.195034027,35.09244312
HLRP,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\jiaomaozao.12_HLRP.jpg,28.90119047,1.936096789,7.635537443,327.3968701,18.72963448,0.3333494365,14.38514131,8.15393734,58.18363057
SGUIE-Net,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\jiaomaozao.12_SGUIEnet.jpg,20.41375927,1.454717084,7.055694762,198.154423,13.7991475,0.8310825825,21.01200207,9.117722511,45.15943816
Histoformer,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\jiaomaozao.12_Histoformer.jpg,23.47262358,1.617048589,7.522581545,307.6648119,18.02764547,0.7312959433,19.12960543,7.449192047,50.13590076
WWPF,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\jiaomaozao.12_WWPF.jpg,31.15440608,2.100159976,7.691912454,551.5669181,23.12234895,0.6399991512,15.1828945,6.577162266,61.75983895
Ours,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\jiaomaozao.13_Final.png,15.72705194,1.196600601,6.026996252,1179.455697,21.49977937,0.8651868105,17.37514821,5.879845619,31.5206277
HVDualformer,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\jiaomaozao.13_HVDual.jpg,9.601684866,0.837908848,6.035279275,128.2492506,7.130775539,0.9948918819,37.60648706,2.213907957,20.17703188
ABC-Former,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\jiaomaozao.13_AbcFormer.jpg,8.238973545,0.7588007443,5.934321403,122.6667271,6.998805494,0.9987263083,44.97809242,3.032512188,17.99004963
GDCP,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\jiaomaozao.13_GDCP.jpg,20.99597598,1.517651904,6.929353375,304.6108297,12.01742585,0.8891547918,17.09154031,4.365423203,40.93209614
CBF,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\jiaomaozao.13_CBF.jpg,17.10664994,1.281596138,7.016760042,270.4354183,11.00612059,0.8761183023,18.71530342,3.217460394,34.47731029
HLRP,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\jiaomaozao.13_HLRP.jpg,9.58637621,0.7687674137,7.77922878,793.0772727,20.67115305,0.3844048381,12.53535102,3.064034462,23.56972141
SGUIE-Net,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\jiaomaozao.13_SGUIEnet.jpg,16.29765634,1.242288122,6.581550682,356.9060982,12.49745206,0.9075381756,22.24474645,3.747944832,31.30529104
Histoformer,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\jiaomaozao.13_Histoformer.jpg,15.64349989,1.180080357,7.368646691,464.9106387,15.39448971,0.8338373899,19.69427115,3.374280214,32.76014844
WWPF,jiaomaozao.13,jiaomaozao.13.jpg,jiaomaozao.13_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.13.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\jiaomaozao.13_WWPF.jpg,19.84443137,1.461058481,7.395230782,679.0483346,18.35861799,0.772744894,13.35483824,3.382770777,38.93625086
Ours,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\jiaomaozao.14_Final.png,23.33477996,1.628192761,6.159639218,1367.56756,26.22432352,0.8207606077,17.35833223,5.049786568,46.13302259
HVDualformer,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\jiaomaozao.14_HVDual.jpg,7.388510679,0.7076258765,5.372428301,159.1441859,9.010778871,0.9836095572,38.32249531,1.978834391,18.55026704
ABC-Former,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\jiaomaozao.14_AbcFormer.jpg,7.158871938,0.6947068168,5.364844341,158.7303487,8.981621383,0.999335885,49.54782896,2.791307211,17.90269738
GDCP,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\jiaomaozao.14_GDCP.jpg,20.36895564,1.463028438,6.7976353,596.0721787,19.81850857,0.7658196688,20.01210269,5.097272396,42.98289185
CBF,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\jiaomaozao.14_CBF.jpg,18.43396999,1.329469022,7.0548932,476.2214832,18.07706487,0.7805122733,18.91728578,4.112326145,39.63335101
HLRP,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\jiaomaozao.14_HLRP.jpg,20.4981969,1.44705914,6.921706316,445.8678243,19.8265533,0.4180631042,16.86338621,2.879024029,43.09032461
SGUIE-Net,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\jiaomaozao.14_SGUIEnet.jpg,23.05198829,1.615629138,6.76192918,638.2808386,20.94059379,0.7742234468,22.70913602,4.378738403,47.43526587
Histoformer,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\jiaomaozao.14_Histoformer.jpg,25.64363078,1.745502249,7.331063609,999.709184,27.68976742,0.6138368845,18.77799958,5.468769073,52.29983321
WWPF,jiaomaozao.14,jiaomaozao.14.jpg,jiaomaozao.14_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.14.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\jiaomaozao.14_WWPF.jpg,52.44900862,3.363746451,7.598334708,1605.868721,37.26930775,0.4727276266,13.84067665,2.714391708,95.23052347
Ours,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\jiaomaozao.15_Final.png,14.40402156,1.108790271,6.606106653,636.4563088,17.23689087,0.8742741942,20.59304638,9.000716209,30.81390201
HVDualformer,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\jiaomaozao.15_HVDual.jpg,6.621981372,0.665801805,6.585442098,45.92695435,4.767104865,0.9813497066,32.7409412,3.697715759,16.09610116
ABC-Former,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\jiaomaozao.15_AbcFormer.jpg,5.7845326,0.6186406287,6.495656373,42.78209248,4.705506524,0.9996003509,46.82526736,5.212903023,14.43781484
GDCP,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\jiaomaozao.15_GDCP.jpg,14.68002618,1.126180923,6.919078665,96.4791781,7.602206913,0.8244814873,14.79125503,6.615459442,31.76419874
CBF,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\jiaomaozao.15_CBF.jpg,12.27219572,0.9834175374,7.086040284,107.3180349,8.006163293,0.8470658064,19.18912012,5.895313263,27.75670674
HLRP,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\jiaomaozao.15_HLRP.jpg,19.07727581,1.335891337,7.668507804,415.2541683,15.67578344,0.4114032686,11.00787099,6.194883823,37.85936275
SGUIE-Net,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\jiaomaozao.15_SGUIEnet.jpg,13.40245124,1.060399277,7.155943889,128.1273756,8.468580378,0.8931917548,21.15748357,6.129676342,29.10124952
Histoformer,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\jiaomaozao.15_Histoformer.jpg,14.48203729,1.107996624,7.759357063,177.0363098,9.986707435,0.8062383533,17.16967127,5.523931026,31.72503137
WWPF,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\jiaomaozao.15_WWPF.jpg,16.421934,1.242555222,7.463207196,265.574182,11.83467151,0.8091884255,15.23443147,5.465946674,34.24108899
Ours,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\jiaomaozao.16_Final.png,26.35002726,1.808664152,6.153496667,1100.144911,23.72592122,0.833165586,17.23660647,1.886051536,50.46400866
HVDualformer,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_HVDual.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\2025AAAI_HVDual_former\lgsresults\jiaomaozao.16_HVDual.jpg,6.705690933,0.6692071208,5.396167101,92.94866771,7.213331694,0.9981965423,45.12181861,0.807097137,16.42227851
ABC-Former,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_AbcFormer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\2025CVPR_ABC-Former\ABC-Former\lgsresults\jiaomaozao.16_AbcFormer.jpg,6.622852219,0.6646424965,5.464427881,93.69643417,7.199474483,0.9995154738,49.46383525,0.9914346337,16.39935886
GDCP,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_GDCP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\2018_Generalization-of-the-Dark-Channel-Prior\lgsresults\jiaomaozao.16_GDCP.jpg,13.59425702,1.065018324,6.887398941,375.9211305,15.40868267,0.8045146465,16.37195565,1.762949705,30.55189874
CBF,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_CBF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\2018_Color-Balance-and-fusion-for-underwater-image-enhancement\lgsresult\jiaomaozao.16_CBF.jpg,19.97845488,1.414089775,7.127263712,308.3504016,16.37492282,0.7746284604,20.64065875,1.598606229,41.06795401
HLRP,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_HLRP.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\2022_HLRP-main\HLRP_Code\lgsresult\jiaomaozao.16_HLRP.jpg,18.71678313,1.336525265,7.351061484,530.7968554,21.13115657,0.4262063205,16.46542462,1.452681661,40.11637449
SGUIE-Net,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_SGUIEnet.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\2022_SGUIE_Net_Simple\lgsresults\jiaomaozao.16_SGUIEnet.jpg,22.48233924,1.577308726,7.216589775,528.2784189,19.64189888,0.6899208426,18.19018904,1.928422928,45.505498
Histoformer,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_Histoformer.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\2024_Histoformer-main\lgsresults\jiaomaozao.16_Histoformer.jpg,41.98573365,2.719760896,7.732448256,830.4864665,27.25177122,0.5698081851,15.85539935,3.0439744,78.42236518
WWPF,jiaomaozao.16,jiaomaozao.16.jpg,jiaomaozao.16_WWPF.jpg,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.16.jpg,D:\Desktop\2024_WWPF_code\2023-WWPE\datasets\lgsresults\jiaomaozao.16_WWPF.jpg,36.76787151,2.397718185,7.442954196,913.9097032,26.58664103,0.613299787,14.86148598,1.190753222,67.41084491
Ours,jiaomaozao.17,jiaomaozao.17.jpg,jiaomaozao.17_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.17.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\jiaomaozao.17_Final.png,12.42893456,0.9972045109,6.009599376,491.5388225,13.45915147,0.8408064842,21.47333886,8.53706646,26.6720157
