method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
CBF,limayuanjia.18,limayuanjia.18.jpg,limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\limayuanjia.18.jpg,7.344276438,0.7054084121,6.770435361,53.48043691,6.706114375,0.8350723982,17.1508709,4.801360512,20.42000155
GDCP,limayuanjia.18,limayuanjia.18.jpg,limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\limayuanjia.18.jpg,9.237776877,0.8204362913,6.216089355,59.2083219,7.559426405,0.8711999655,21.56978798,6.947537277,24.62957212
Histoformer,limayuanjia.18,limayuanjia.18.jpg,limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\limayuanjia.18.jpg,13.14403644,1.026014373,7.496386641,243.6445631,18.36298171,0.5664681196,18.55972653,5.30586745,31.79679478
HLRP,limayuanjia.18,limayuanjia.18.jpg,limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\limayuanjia.18.jpg,18.44912402,1.321037539,7.467438694,180.3047708,14.98129273,0.3430643976,12.67802294,4.494751721,38.91061311
HVDualformer,limayuanjia.18,limayuanjia.18.jpg,limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\limayuanjia.18.jpg,3.143363541,0.4724491523,4.880041881,17.46428781,3.335320111,0.9889773726,29.98537221,4.423132658,10.58997297
Ours,limayuanjia.18,limayuanjia.18.jpg,limayuanjia.18.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\limayuanjia.18.png,10.7420199,0.9073286546,5.776836255,491.098942,14.99186103,0.8717083335,17.00993643,6.8734052,26.5815239
SGUIE-Net,limayuanjia.18,limayuanjia.18.jpg,limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\limayuanjia.18.jpg,5.70473081,0.6153349442,5.524743983,46.14494514,5.151569154,0.9327514768,21.54885347,7.802756316,17.09697655
WWPF,limayuanjia.18,limayuanjia.18.jpg,limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\limayuanjia.18.jpg,14.65998205,1.134041036,6.94277679,205.7057406,14.43925393,0.6633977294,17.78545608,4.480613504,33.69362833
ABC-Former,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\limayuanjia.9.jpg,3.211882421,0.4767102712,3.96652593,28.24259404,3.420529118,0.9985422492,35.03744887,5.394705868,8.948076068
CBF,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\limayuanjia.9.jpg,6.209534495,0.6439695859,6.821739674,69.03397825,5.583372278,0.8701255918,17.82794064,6.270740343,17.19987684
GDCP,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\limayuanjia.9.jpg,5.824698317,0.6250670984,5.389848072,65.53557014,6.086196991,0.9388238788,22.66142101,8.234227468,18.90788327
Histoformer,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\limayuanjia.9.jpg,24.21546016,1.64949166,7.587343081,727.8718505,29.21587112,0.3889396191,13.39012155,5.660284696,50.90762651
HLRP,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\limayuanjia.9.jpg,17.84299087,1.277383825,7.163537479,240.1910071,16.37118408,0.3297252953,11.75407271,4.484423831,38.00423792
HVDualformer,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\limayuanjia.9.jpg,3.352518899,0.4845245284,4.05674469,27.04750196,3.364425094,0.9892917275,29.73850532,3.045381672,9.629906106
Ours,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\limayuanjia.9.png,9.23581723,0.8206826194,5.029757416,499.8397874,12.97176689,0.916801095,21.72357429,7.966059441,21.490077
SGUIE-Net,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\limayuanjia.9.jpg,4.896854445,0.571187102,4.777616002,62.64767829,5.030036065,0.958155036,20.20507263,6.35518907,12.83291163
WWPF,limayuanjia.9,limayuanjia.9.jpg,limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\limayuanjia.9.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\limayuanjia.9.jpg,14.29155785,1.119425566,6.368973451,303.3433288,14.99417357,0.6829237342,14.08962386,5.375869685,32.42363182
ABC-Former,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\lingxinghaixian.5.jpg,1.362683349,0.3745786283,2.999164695,18.04924569,2.157162973,0.9987658858,35.73597585,0.466399829,3.876440843
CBF,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\lingxinghaixian.5.jpg,9.341091793,0.8142346515,6.678831994,190.3217868,11.42115176,0.6199569702,17.86650321,1.512521505,23.52788759
GDCP,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\lingxinghaixian.5.jpg,4.723225497,0.5643998759,4.640798595,96.9935002,5.707896847,0.9270727038,30.01154031,0.7846135254,15.04647383
Histoformer,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\lingxinghaixian.5.jpg,26.75148337,1.799225211,6.97154655,1408.504261,39.54192538,0.2236673236,14.55194243,3.435785281,54.09927671
HLRP,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\lingxinghaixian.5.jpg,11.36564149,0.9273144197,6.352876422,252.010144,15.93165546,0.5344745517,20.63309046,1.010805575,27.2306037
HVDualformer,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\lingxinghaixian.5.jpg,1.458187096,0.3798255223,3.03525498,17.71147139,2.120075143,0.996756494,36.68929259,0.5071578482,3.934993652
Ours,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\lingxinghaixian.5.png,12.53796807,1.004438369,5.305740996,954.7821464,19.68272589,0.7369478345,21.47391266,1.432164083,26.71917004
SGUIE-Net,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\lingxinghaixian.5.jpg,6.49618288,0.6589506061,4.871086796,38.77094436,4.173449701,0.8831915259,13.35252392,1.040240831,18.47093386
WWPF,lingxinghaixian.5,lingxinghaixian.5.jpg,lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\lingxinghaixian.5.jpg,13.1207741,1.040007521,6.767017103,746.4565978,24.47947556,0.4164931476,13.42931904,0.8795777135,30.47041056
ABC-Former,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\lingxinghaixian.6.jpg,2.450461017,0.434808091,3.511316692,25.26390576,2.896380011,0.9979117513,43.30819666,0.6574787054,6.346839937
CBF,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\lingxinghaixian.6.jpg,8.524775033,0.7733033076,6.788567417,131.0269397,8.704390326,0.7190490365,18.57431708,1.127485791,21.1932662
GDCP,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\lingxinghaixian.6.jpg,9.062320545,0.825911742,5.113570632,134.0311814,7.415621787,0.8620563745,24.50592971,1.527959277,22.28734286
Histoformer,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\lingxinghaixian.6.jpg,27.57773908,1.856159693,7.285401361,1020.823271,34.97221972,0.3215878308,16.08862803,3.166778567,55.14786091
HLRP,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\lingxinghaixian.6.jpg,12.05798915,0.9669107139,6.542868046,219.7318427,15.2922057,0.5105935335,20.87335832,1.089670087,28.33151595
HVDualformer,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\lingxinghaixian.6.jpg,2.414506711,0.4327521865,3.394647286,22.8044328,2.814593711,0.9980731606,37.45124743,0.6491113191,6.222138637
Ours,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\lingxinghaixian.6.png,7.967884662,0.747532039,4.572555549,656.5173736,14.51955977,0.8867639899,15.41794999,1.584080911,18.11197039
SGUIE-Net,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\lingxinghaixian.6.jpg,10.23686837,0.8779753708,4.98306702,56.29884404,5.936612368,0.8781797886,15.7194196,1.169406486,25.29955602
WWPF,lingxinghaixian.6,lingxinghaixian.6.jpg,lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\lingxinghaixian.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\lingxinghaixian.6.jpg,12.12427329,0.9929972216,6.485886843,510.5049863,20.22376161,0.5846422315,12.24270293,0.9831936231,28.60693705
ABC-Former,luojiazao.4,luojiazao.4.jpg,luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\luojiazao.4.jpg,2.63210089,0.4441872033,4.235596175,7.751650666,2.575590539,0.9992632866,45.17053956,5.215333317,8.604595838
CBF,luojiazao.4,luojiazao.4.jpg,luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\luojiazao.4.jpg,6.689164097,0.6677913706,6.819729622,44.63818574,6.465847154,0.8356179595,18.7579848,4.267954486,18.55377301
GDCP,luojiazao.4,luojiazao.4.jpg,luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\luojiazao.4.jpg,4.657745972,0.5553903614,5.445046808,23.00641164,5.166404347,0.9394177794,30.4642945,6.425850319,16.09982757
Histoformer,luojiazao.4,luojiazao.4.jpg,luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\luojiazao.4.jpg,12.1140235,0.9672592636,6.976202971,328.6038401,19.64059145,0.6754962802,22.70398963,3.639364931,29.79218072
HLRP,luojiazao.4,luojiazao.4.jpg,luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\luojiazao.4.jpg,13.42522469,1.04186466,7.062635187,172.8107514,14.46612084,0.5526582599,18.91151806,3.163112906,31.01224051
HVDualformer,luojiazao.4,luojiazao.4.jpg,luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\luojiazao.4.jpg,3.065445912,0.4681956037,4.295804664,7.988303292,2.567893401,0.9895731807,32.26396377,4.16246777,9.174846966
Ours,luojiazao.4,luojiazao.4.jpg,luojiazao.4.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\luojiazao.4.png,9.492704193,0.8270211657,6.321015265,366.8609424,16.92200232,0.8145939112,12.00422936,7.817706484,24.49247991
SGUIE-Net,luojiazao.4,luojiazao.4.jpg,luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\luojiazao.4.jpg,6.723788703,0.6734493365,5.110704426,27.92392731,4.977219164,0.9326327443,22.80270365,6.763276575,18.6178941
WWPF,luojiazao.4,luojiazao.4.jpg,luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\luojiazao.4.jpg,10.20054436,0.870564259,6.421386003,139.4023658,12.23520698,0.7752538919,14.26168957,6.043042981,26.20623942
ABC-Former,luojiazao.5,luojiazao.5.jpg,luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\luojiazao.5.jpg,2.955122331,0.4619512655,4.612881615,11.81408699,3.000477741,0.9985494018,48.25173307,4.618543048,8.975959702
CBF,luojiazao.5,luojiazao.5.jpg,luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\luojiazao.5.jpg,7.505890221,0.7131884452,6.85900806,54.37810541,7.351362461,0.8203421831,18.30620936,4.723380822,20.2375221
GDCP,luojiazao.5,luojiazao.5.jpg,luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\luojiazao.5.jpg,5.926764116,0.6269236214,5.78652425,44.51291634,6.179668591,0.920296967,26.50978644,5.826848013,18.28221953
Histoformer,luojiazao.5,luojiazao.5.jpg,luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\luojiazao.5.jpg,13.55957743,1.04796334,7.221424731,399.0006857,21.48282741,0.6531847715,20.6292849,3.936091968,31.97723296
HLRP,luojiazao.5,luojiazao.5.jpg,luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\luojiazao.5.jpg,17.26465799,1.264551118,7.200544886,175.3290067,14.41929083,0.514721632,16.78490286,3.525658755,37.42299966
HVDualformer,luojiazao.5,luojiazao.5.jpg,luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\luojiazao.5.jpg,3.330409771,0.4827787469,4.590612787,11.55851783,2.960622379,0.990963459,32.22902844,3.048559646,9.555662976
Ours,luojiazao.5,luojiazao.5.jpg,luojiazao.5.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\luojiazao.5.png,9.919541263,0.8528047352,5.829124665,400.7118094,15.22975091,0.8763953447,16.9783645,7.556971722,24.51845966
SGUIE-Net,luojiazao.5,luojiazao.5.jpg,luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\luojiazao.5.jpg,8.310052225,0.7612091699,5.721022435,75.20747453,8.884366987,0.918635428,24.16894112,7.093957628,22.3049238
WWPF,luojiazao.5,luojiazao.5.jpg,luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\luojiazao.5.jpg,15.99937564,1.196777689,7.314538686,454.073991,24.37677083,0.5850084424,14.41394378,4.767282953,35.18453745
ABC-Former,luojiazao.6,luojiazao.6.jpg,luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\luojiazao.6.jpg,3.859446438,0.5113429763,5.60718511,15.56267633,3.746574534,0.996281445,36.64328026,8.46344463,13.1459919
CBF,luojiazao.6,luojiazao.6.jpg,luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\luojiazao.6.jpg,7.092485511,0.6901701872,6.798001146,26.24488147,4.405775608,0.9493546486,20.02963275,6.108337642,18.72455979
GDCP,luojiazao.6,luojiazao.6.jpg,luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\luojiazao.6.jpg,5.946958081,0.6263941965,6.23348756,26.11491967,5.383653021,0.9237381816,25.26716772,11.2103492,19.28575056
Histoformer,luojiazao.6,luojiazao.6.jpg,luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\luojiazao.6.jpg,14.61282483,1.113082224,7.658239293,210.6923197,16.62926706,0.6818666458,19.8936558,4.305553436,33.89759217
HLRP,luojiazao.6,luojiazao.6.jpg,luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\luojiazao.6.jpg,22.92791083,1.575572847,7.568755443,145.9716938,13.08901483,0.5309972167,14.8837472,6.87392783,46.85634593
HVDualformer,luojiazao.6,luojiazao.6.jpg,luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\luojiazao.6.jpg,4.979375679,0.5731756409,5.732053914,17.18730408,3.841316118,0.9816814065,26.17028702,8.891732201,15.35195683
Ours,luojiazao.6,luojiazao.6.jpg,luojiazao.6.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\luojiazao.6.png,18.29988416,1.32457111,6.791330754,740.6694112,23.36263855,0.7696142197,19.73253237,12.72865441,39.43677714
SGUIE-Net,luojiazao.6,luojiazao.6.jpg,luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\luojiazao.6.jpg,6.926806496,0.6814457108,6.244500172,34.3890723,5.33015357,0.9148093462,22.16591122,11.9409182,19.13315974
WWPF,luojiazao.6,luojiazao.6.jpg,luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luojiazao.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\luojiazao.6.jpg,26.99142671,1.832173136,7.733836608,452.4237706,24.11497095,0.6056256294,19.46963452,9.435773601,54.35807949
ABC-Former,luoshijiaomao.3,luoshijiaomao.3.jpg,luoshijiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luoshijiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\luoshijiaomao.3.jpg,1.48661963,0.3812638461,4.37775351,13.40288989,2.485304481,0.9987736344,48.83641477,1.03660291,5.387796306
CBF,luoshijiaomao.3,luoshijiaomao.3.jpg,luoshijiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\luoshijiaomao.3.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\luoshijiaomao.3.jpg,6.50552505,0.6572877917,6.728448663,97.767981,8.469097629,0.6712393165,17.18369825,1.816995871,19.26635484
