method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
clahe_s02,haiyangkadun.8,haiyangkadun.8.jpg,haiyangkadun.8_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.8.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\haiyangkadun.8_CLAHE.png,7.25290018,0.7196669759,5.47133703,193.7989763,7.075487996,0.6560527086,14.94546079,1.972707987,13.08605166
clahe_s03,haiyangkadun.8,haiyangkadun.8.jpg,haiyangkadun.8_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.8.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\haiyangkadun.8_CLAHE.png,6.735901685,0.6892529249,5.371510274,182.6338117,6.586404311,0.7250198126,15.38934173,2.221039295,12.36410869
clahe_s04,haiyangkadun.8,haiyangkadun.8.jpg,haiyangkadun.8_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.8.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\haiyangkadun.8_CLAHE.png,6.521064809,0.6767749785,5.452594561,167.1262931,6.196899422,0.7223032713,15.34275166,2.139212608,12.08606971
clahe_s05,haiyangkadun.8,haiyangkadun.8.jpg,haiyangkadun.8_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.8.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\haiyangkadun.8_CLAHE.png,6.342001074,0.6661895944,5.047220344,158.9205427,5.978914809,0.7529139519,16.23068071,2.199557066,11.75217251
clahe_s06,haiyangkadun.8,haiyangkadun.8.jpg,haiyangkadun.8_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.8.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\haiyangkadun.8_CLAHE.png,6.669380221,0.685103437,5.444348392,167.3454594,6.288706008,0.7198193073,16.29503396,2.140503883,12.41653742
clahe_s07,haiyangkadun.8,haiyangkadun.8.jpg,haiyangkadun.8_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.8.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\haiyangkadun.8_CLAHE.png,8.133897515,0.7706081368,5.658600873,233.6126469,8.19360419,0.5993541479,14.87326074,1.870313883,14.59196711
clahe_s08,haiyangkadun.8,haiyangkadun.8.jpg,haiyangkadun.8_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.8.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\haiyangkadun.8_CLAHE.png,6.391534416,0.6690354539,5.280300046,167.3267437,6.15497984,0.7582571507,16.0804265,2.259886503,11.9943146
baseline,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\haiyangkadun.9_CLAHE.png,6.104834003,0.6520660479,4.718078112,158.2480163,5.271404668,0.8634943962,15.48819092,2.59999156,11.20953571
clahe_s01,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\haiyangkadun.9_CLAHE.png,6.642948658,0.683918219,4.717117875,193.8127057,6.063106714,0.8045114279,13.35699503,2.338974476,11.8210803
clahe_s02,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\haiyangkadun.9_CLAHE.png,6.341123716,0.6658299939,4.80750023,169.1007739,5.589737552,0.8317126036,14.51200659,2.420405626,11.36768583
clahe_s03,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\haiyangkadun.9_CLAHE.png,6.116121556,0.6519975129,4.858070855,159.4136853,5.401171514,0.8541260362,15.43721685,2.618754387,11.33348598
clahe_s04,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\haiyangkadun.9_CLAHE.png,6.028792932,0.646877708,4.795763917,150.6665312,5.20433871,0.8583405018,15.87409918,2.51392293,11.19111212
clahe_s05,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\haiyangkadun.9_CLAHE.png,5.986146189,0.6440842992,4.806459067,146.7266507,5.189960228,0.8692939878,16.43855501,2.609963894,11.17440452
clahe_s06,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\haiyangkadun.9_CLAHE.png,6.056850449,0.6486057617,4.893068313,148.7728938,5.220168492,0.8546185493,15.46261831,2.49383831,11.16584261
clahe_s07,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\haiyangkadun.9_CLAHE.png,6.633478496,0.6832763471,4.877328021,192.6054614,6.042850219,0.8029139638,13.53018993,2.339146376,11.84878059
clahe_s08,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\haiyangkadun.9_CLAHE.png,6.024360008,0.6464506878,4.739488979,149.5585276,5.24151465,0.8652995825,16.42584021,2.645593882,11.28154899
baseline,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\haiyangyuanjia.1_CLAHE.png,11.16705076,0.9408389806,6.179073002,244.1389303,11.15279623,0.8147971034,19.99301145,2.226356745,26.24542758
clahe_s01,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\haiyangyuanjia.1_CLAHE.png,11.7867148,0.9767816069,6.333903476,322.3505535,12.81956393,0.7385867834,19.82943193,2.163021564,26.23312794
clahe_s02,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\haiyangyuanjia.1_CLAHE.png,11.57525647,0.9651946783,6.242039907,288.1413254,11.99017172,0.7825737,21.11181784,2.216634989,26.19140913
clahe_s03,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\haiyangyuanjia.1_CLAHE.png,11.30857295,0.9503050497,6.123277836,243.4840566,10.99767168,0.8227126598,20.30726078,2.23061204,26.51180546
clahe_s04,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\haiyangyuanjia.1_CLAHE.png,11.21669312,0.9439195526,6.158009895,247.3947688,11.13257584,0.8182391524,20.15526477,2.229617596,26.36327861
clahe_s05,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\haiyangyuanjia.1_CLAHE.png,11.05575401,0.9354917542,6.030559487,232.8746277,10.66979721,0.8474938869,20.3994796,2.281952143,26.13093771
clahe_s06,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\haiyangyuanjia.1_CLAHE.png,11.24739043,0.9447365851,6.20659788,243.9936863,11.13259896,0.8097815514,19.70925595,2.228937149,26.46407098
clahe_s07,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\haiyangyuanjia.1_CLAHE.png,12.05301959,0.9943514756,6.325777767,328.1441174,12.90669972,0.7423877716,19.8139595,2.184134722,26.69244342
clahe_s08,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\haiyangyuanjia.1_CLAHE.png,10.98449571,0.9296849903,6.082534609,227.3958023,10.62870866,0.8386732936,19.68142406,2.239256382,25.89226564
baseline,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\haiyangyuanjia.10_CLAHE.png,10.13575008,0.882010592,6.139885745,189.1706456,8.131900185,0.7827069759,15.99146532,3.623172522,20.3888925
clahe_s01,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\haiyangyuanjia.10_CLAHE.png,11.17087419,0.9465095081,6.135012395,225.2584003,8.801733313,0.7531730533,13.47090892,3.484847546,21.45101556
clahe_s02,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\haiyangyuanjia.10_CLAHE.png,10.6157271,0.9115900245,6.257737538,207.3408797,8.47913302,0.7606312633,14.58510637,3.510015249,20.87193189
clahe_s03,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\haiyangyuanjia.10_CLAHE.png,10.17468269,0.8837715627,6.143650142,189.3189116,8.182547312,0.7808257341,16.06189979,3.634750605,20.68314023
clahe_s04,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\haiyangyuanjia.10_CLAHE.png,10.21081637,0.8861049895,6.178539962,189.9302361,8.145275991,0.7755638957,15.9636584,3.577711821,20.91954298
clahe_s05,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\haiyangyuanjia.10_CLAHE.png,9.845164383,0.8638806912,6.094030837,177.8469681,7.96252827,0.7983596921,16.37876152,3.7119174,19.79368831
clahe_s06,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\haiyangyuanjia.10_CLAHE.png,10.14539116,0.8816725583,6.390041651,185.2419965,8.098609086,0.7595799565,16.35290314,3.528069973,20.99536438
clahe_s07,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\haiyangyuanjia.10_CLAHE.png,11.12121978,0.9428726617,6.123007256,228.8811814,8.906624669,0.7539271116,13.57733015,3.530596733,21.33847839
clahe_s08,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\haiyangyuanjia.10_CLAHE.png,9.843196615,0.8633557463,6.133476663,179.619137,7.981965923,0.7907626629,17.0922059,3.67277956,20.13483478
baseline,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\haiyangyuanjia.11_CLAHE.png,9.892320831,0.8651135207,6.228925889,174.3513029,8.080952455,0.7614639401,14.5507276,3.641035557,20.31131952
clahe_s01,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\haiyangyuanjia.11_CLAHE.png,11.26165449,0.9503179318,6.169331357,210.199711,8.595011188,0.734531045,12.5957684,3.445760727,21.80214256
clahe_s02,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\haiyangyuanjia.11_CLAHE.png,10.15544271,0.8819647756,6.297574173,184.7443329,8.118470829,0.7428375483,13.57223094,3.507420301,20.58947983
clahe_s03,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\haiyangyuanjia.11_CLAHE.png,9.819684467,0.8613490486,6.197815258,174.654325,7.935251246,0.7665516734,14.22631214,3.662539005,19.90262332
clahe_s04,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\haiyangyuanjia.11_CLAHE.png,9.575833162,0.8464953661,6.223680683,168.8328664,7.786448675,0.7594435215,14.45257728,3.612123966,19.79039414
clahe_s05,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\haiyangyuanjia.11_CLAHE.png,9.053023568,0.8144215611,6.007662962,163.1359816,7.689586057,0.7849784493,14.69980325,3.710920095,18.57045015
clahe_s06,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\haiyangyuanjia.11_CLAHE.png,9.564975758,0.8451995225,6.368003107,170.5727567,7.81098217,0.7414392829,14.53861458,3.485542536,19.91425487
clahe_s07,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\haiyangyuanjia.11_CLAHE.png,11.43262157,0.9609749519,6.17264746,213.9387294,8.677649418,0.7342088223,12.80982962,3.465035677,22.03316032
clahe_s08,haiyangyuanjia.11,haiyangyuanjia.11.jpg,haiyangyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\haiyangyuanjia.11_CLAHE.png,9.326266142,0.8306039596,6.152581732,163.9691125,7.705323874,0.7795652151,15.01582969,3.713638306,19.25598811
baseline,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\haiyangyuanjia.12_CLAHE.png,7.006947057,0.6962760682,6.328324657,109.8526793,5.773657537,0.7614552379,13.98750846,3.909376621,14.46574021
clahe_s01,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\haiyangyuanjia.12_CLAHE.png,8.060777797,0.7610221789,6.258487214,126.2953321,6.065503869,0.7451295257,13.11215185,3.7000525,15.70999365
clahe_s02,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\haiyangyuanjia.12_CLAHE.png,7.583944124,0.7312928135,6.347209779,115.8188871,5.872927828,0.7462639213,13.66867307,3.751376629,15.5434893
clahe_s03,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\haiyangyuanjia.12_CLAHE.png,6.987548785,0.6952609302,6.254285346,109.9346738,5.736465014,0.7623114586,13.79457411,3.906193018,14.47928708
clahe_s04,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\haiyangyuanjia.12_CLAHE.png,7.033161982,0.6979665678,6.370466179,107.5955378,5.698018844,0.7540223002,14.14702817,3.855429411,14.90253289
clahe_s05,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\haiyangyuanjia.12_CLAHE.png,6.687271738,0.6765964151,6.0683904,107.3914724,5.701836843,0.7766405344,13.73790028,4.001486301,13.89915417
clahe_s06,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\haiyangyuanjia.12_CLAHE.png,6.946677134,0.6921789465,6.461261531,107.3873433,5.697299489,0.7336238623,14.33455468,3.769964457,14.76485151
clahe_s07,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\haiyangyuanjia.12_CLAHE.png,8.121700072,0.7646970687,6.196775632,129.5455378,6.128632228,0.7474919558,13.13477659,3.755593061,15.75181912
clahe_s08,haiyangyuanjia.12,haiyangyuanjia.12.jpg,haiyangyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\haiyangyuanjia.12_CLAHE.png,6.723366586,0.6789207323,6.2629616,105.9241232,5.647345681,0.7671851516,14.10733028,3.959274054,14.2247004
baseline,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\haiyangyuanjia.2_CLAHE.png,10.52008582,0.9033333562,6.150531217,231.9314998,10.89805079,0.8135768175,19.85353829,2.169761658,25.10598177
clahe_s01,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\haiyangyuanjia.2_CLAHE.png,11.71276337,0.9762217915,6.365126817,308.8889498,12.78626142,0.724678874,19.66286761,2.087532043,26.61747542
clahe_s02,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\haiyangyuanjia.2_CLAHE.png,11.41198446,0.9591237407,6.276140291,275.3812745,11.93842473,0.7697371244,21.00648747,2.146887779,26.46037075
clahe_s03,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\haiyangyuanjia.2_CLAHE.png,11.00541654,0.9344016945,6.128552395,232.2817741,10.87465303,0.8157734275,20.04873972,2.174568653,26.10421163
clahe_s04,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\haiyangyuanjia.2_CLAHE.png,11.12847325,0.9417141035,6.162895096,234.5669377,10.98323124,0.8108230829,19.94284779,2.166263103,26.26851797
clahe_s05,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\haiyangyuanjia.2_CLAHE.png,10.57585996,0.908293192,6.026634272,221.7274687,10.53111049,0.8435614109,19.97055984,2.238605022,25.38664302
clahe_s06,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\haiyangyuanjia.2_CLAHE.png,11.15191851,0.9422084074,6.216868108,232.6361138,11.00736402,0.8014196754,19.49049352,2.171304226,26.52503182
clahe_s07,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\haiyangyuanjia.2_CLAHE.png,11.70865688,0.9762177273,6.355203595,312.747066,12.84252518,0.7290085554,19.66467576,2.106462955,26.5605172
clahe_s08,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\haiyangyuanjia.2_CLAHE.png,10.69823908,0.915443115,6.079754656,216.6284385,10.50964229,0.8319064975,19.33728502,2.183732033,25.53159458
baseline,haiyangyuanjia.3,haiyangyuanjia.3.jpg,haiyangyuanjia.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.3.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\haiyangyuanjia.3_CLAHE.png,10.83923774,0.9138784953,6.668259143,155.6299471,8.146334541,0.7751796246,17.2431823,6.02683115,24.38139713
