variant,stem,status,path,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,raw_grad_mean,final_grad_mean,grad_mean_ratio,raw_luma_std,final_luma_std,luma_std_ratio
P27_raw_detail_lowfreq_chroma,lingxinghaixian.6,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\lingxinghaixian.6_Final.png,2.1218490600585938,1.4501855373382568,0.791674792766571,38.11326106430316,0.17417538166046143,0.21024638414382935,1.2070958647106,7.974884510040283,7.95980167388916,0.9981087077649535
P27_raw_detail_lowfreq_chroma,luojiazao.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\luojiazao.4_Final.png,2.0502116680145264,1.2796190977096558,0.9471337795257568,35.46022601647975,0.14200802147388458,0.19834619760513306,1.3967252986823975,27.157058715820312,27.18628692626953,1.0010762656498995
P27_raw_detail_lowfreq_chroma,luojiazao.5,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\luojiazao.5_Final.png,2.0385937690734863,1.3440234661102295,1.0248534679412842,35.9321709458683,0.18595284223556519,0.23983043432235718,1.2897379257521748,25.073402404785156,25.14221954345703,1.0027446270178313
P27_raw_detail_lowfreq_chroma,luojiazao.6,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\luojiazao.6_Final.png,2.545787811279297,1.6825878620147705,1.3047266006469727,33.63319919585535,0.29615283012390137,0.32614681124687195,1.10127872156124,41.92581558227539,41.97489547729492,1.0011706365955375
P27_raw_detail_lowfreq_chroma,luoshijiaomao.3,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\luoshijiaomao.3_Final.png,1.82365882396698,1.5007226467132568,0.7779931426048279,37.38370331734998,0.1485808938741684,0.15628185868263245,1.0518301078680803,6.9756879806518555,6.6338605880737305,0.9509973217728154
P27_raw_detail_lowfreq_chroma,luoshijiaomao.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\luoshijiaomao.4_Final.png,1.7876139879226685,1.5060741901397705,0.7298388481140137,37.30874284537648,0.14409080147743225,0.1487547755241394,1.0323682911505585,5.303833961486816,4.6570587158203125,0.8780551481737469
P27_raw_detail_lowfreq_chroma,mashi.2,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\mashi.2_Final.png,3.4736523628234863,2.6358203887939453,1.185644507408142,28.496215134342975,0.5821947455406189,0.4891118109226227,0.8401171838614282,16.77509307861328,14.551017761230469,0.8674180043098703
P27_raw_detail_lowfreq_chroma,mishikailun.8,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\mishikailun.8_Final.png,2.0474023818969727,1.3083105087280273,0.9327685832977295,38.77480617868524,0.62615567445755,0.6243640780448914,0.9971387348500044,29.554040908813477,29.49889373779297,0.9981340226133951
P27_raw_detail_lowfreq_chroma,nilingxing.3,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\nilingxing.3_Final.png,2.356757879257202,1.3345409631729126,1.1881884336471558,37.521146136125914,0.2007087767124176,0.19450882077217102,0.9691096871252433,9.148713111877441,9.177770614624023,1.0031761299527122
P27_raw_detail_lowfreq_chroma,nilingxing.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\nilingxing.4_Final.png,1.699462890625,1.3487695455551147,0.638623058795929,40.48857756339111,0.2751633822917938,0.2554785907268524,0.9284614386934364,16.371864318847656,15.912487983703613,0.9719411102383044
P27_raw_detail_lowfreq_chroma,paige.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\paige.4_Final.png,2.378798723220825,1.293857455253601,1.2612695693969727,35.58900212654422,0.20270898938179016,0.25684526562690735,1.267064007092901,10.604164123535156,10.593805313110352,0.9990231373917688
P27_raw_detail_lowfreq_chroma,paige.5,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\paige.5_Final.png,1.9985417127609253,1.4600098133087158,0.7307031154632568,38.781041177047314,0.07306117564439774,0.12603645026683807,1.7250810355858461,4.175370216369629,4.562520503997803,1.092722385434858
P27_raw_detail_lowfreq_chroma,qiangzhuang.12,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.12_Final.png,1.7910188436508179,1.331210970878601,0.6739257574081421,40.170703118872446,0.1200072169303894,0.13731330633163452,1.1442087292722973,4.440408706665039,4.41369104385376,0.9939830620174311
P27_raw_detail_lowfreq_chroma,qiangzhuang.13,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.13_Final.png,1.7680631875991821,1.2984472513198853,0.6356835961341858,40.19815085818661,0.1259833723306656,0.14087463915348053,1.118200246819318,4.769545078277588,4.717426776885986,0.9890726890038126
P27_raw_detail_lowfreq_chroma,qiangzhuang.14,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.14_Final.png,1.686708927154541,1.2121973037719727,0.6137646436691284,41.28970812801602,0.11051542311906815,0.13330605626106262,1.2062212792798956,4.9415283203125,4.942540168762207,1.0002047640697196
P27_raw_detail_lowfreq_chroma,qiangzhuang.15,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.15_Final.png,1.9305728673934937,1.4651269912719727,0.6450048685073853,37.67589789018175,0.1419905722141266,0.14175984263420105,0.9983750288860543,5.060853004455566,4.540225982666016,0.8971266262370556
P27_raw_detail_lowfreq_chroma,qiangzhuang.16,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.16_Final.png,1.9227148294448853,1.4974511861801147,0.6793310642242432,37.58046644983578,0.13883864879608154,0.13987913727760315,1.0074942206874657,4.824131965637207,4.2746076583862305,0.8860884585970318
P27_raw_detail_lowfreq_chroma,qiangzhuang.17,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.17_Final.png,1.7865592241287231,0.9511816501617432,1.034609317779541,40.52967991304926,0.07142655551433563,0.1116713434457779,1.5634429110881882,4.4390153884887695,4.544227123260498,1.0237015924794632
P27_raw_detail_lowfreq_chroma,qiangzhuang.18,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.18_Final.png,1.6703450679779053,0.7925878763198853,0.8474804759025574,41.20489304337683,0.07059770077466965,0.11167684197425842,1.5818764515975776,4.370558261871338,4.4302520751953125,1.0136581664706508
P27_raw_detail_lowfreq_chroma,qiangzhuang.19,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.19_Final.png,1.6530436277389526,0.757080078125,0.8427441120147705,41.35544394578862,0.06958512961864471,0.1061774343252182,1.5258638358691088,4.312088966369629,4.37349271774292,1.014239908044093
P27_raw_detail_lowfreq_chroma,qiangzhuang.20,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.20_Final.png,1.8003255128860474,1.109433650970459,0.8077441453933716,40.97979997680922,0.08445825427770615,0.13343748450279236,1.5799223422747513,4.646900177001953,4.741909980773926,1.0204458454308403
P27_raw_detail_lowfreq_chroma,qiangzhuang.21,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.21_Final.png,1.7759212255477905,1.1097851991653442,0.8211035132408142,41.02864620438869,0.08377671986818314,0.1297202706336975,1.5484047273442865,4.547567844390869,4.625939846038818,1.0172338276882185
P27_raw_detail_lowfreq_chroma,qiangzhuang.22,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.22_Final.png,1.7220280170440674,0.7445117235183716,0.8242577910423279,40.97355217197364,0.08547203987836838,0.11196380853652954,1.3099465905565595,4.855790138244629,4.866001129150391,1.0021028482724648
P27_raw_detail_lowfreq_chroma,qiangzhuang.25,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.25_Final.png,1.769456386566162,0.83984375,0.863964855670929,40.657502354769754,0.13527162373065948,0.1545875519514084,1.1427936365753646,5.756219387054443,5.7597246170043945,1.0006089463784555
P27_raw_detail_lowfreq_chroma,qiangzhuang.26,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.26_Final.png,1.738623023033142,0.7856543064117432,0.8460839986801147,40.822762899555656,0.10248006880283356,0.1284669041633606,1.2535793975406573,4.9134135246276855,4.93214225769043,1.0038117557101713
P27_raw_detail_lowfreq_chroma,qiangzhuang.28,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiangzhuang.28_Final.png,1.6827116012573242,0.7851366996765137,0.84423828125,41.138324922670286,0.07959021627902985,0.12061341106891632,1.5154301017431087,4.338682174682617,4.390659332275391,1.0119799410254326
P27_raw_detail_lowfreq_chroma,qiuxing.3,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiuxing.3_Final.png,1.783776044845581,1.1873339414596558,0.7628857493400574,40.99425774379537,0.10783817619085312,0.11443264782428741,1.0611515402542768,4.302320957183838,4.2852277755737305,0.9960269857185822
P27_raw_detail_lowfreq_chroma,qiuxing.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\qiuxing.4_Final.png,1.5971907377243042,1.3004199266433716,0.5631689429283142,41.026629941324785,0.14125196635723114,0.14613135159015656,1.0345438320203022,4.87155294418335,4.800995826721191,0.9855165038220676
P27_raw_detail_lowfreq_chroma,redai.3,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\redai.3_Final.png,2.9120540618896484,2.578017473220825,0.8912549018859863,32.78255597008144,0.6471807360649109,0.6264238357543945,0.9679271954158387,16.997995376586914,16.585968017578125,0.9757602381424296
P27_raw_detail_lowfreq_chroma,redai.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\redai.4_Final.png,2.069814443588257,1.7089160680770874,0.561352550983429,36.32709076467573,0.2274673879146576,0.23635666072368622,1.0390793240800058,8.542562484741211,8.424742698669434,0.9862079104169931
P27_raw_detail_lowfreq_chroma,ribenxing.3,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\ribenxing.3_Final.png,1.9341211318969727,1.590146541595459,0.7265869379043579,35.42860989481612,0.20407293736934662,0.18604238331317902,0.9116465161905273,7.8570237159729,7.040074348449707,0.8960230491912092
P27_raw_detail_lowfreq_chroma,ribenxing.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\ribenxing.4_Final.png,1.5581966638565063,1.4454492330551147,0.3271826207637787,35.278017934142326,0.10146662592887878,0.09229274094104767,0.9095871591921412,5.556815147399902,3.9860355854034424,0.7173237689130672
P27_raw_detail_lowfreq_chroma,rouruo.3,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\rouruo.3_Final.png,1.3876595497131348,1.1819921731948853,0.6941601634025574,42.451480967600126,0.1976357251405716,0.19696730375289917,0.9966179070923796,8.26276683807373,8.225133895874023,0.9954454792283688
P27_raw_detail_lowfreq_chroma,rouruo.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\rouruo.4_Final.png,1.6200944185256958,1.529873013496399,0.5282958745956421,38.00994158559649,0.11279835551977158,0.12112489342689514,1.0738178920688801,4.925777912139893,4.2650628089904785,0.8658658356506683
P27_raw_detail_lowfreq_chroma,sanjiaoji.10,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\sanjiaoji.10_Final.png,3.1926627159118652,2.7110254764556885,1.193701148033142,33.00390298522731,0.6605271100997925,0.5936499238014221,0.898751790540409,10.67666244506836,9.721333503723145,0.9105217620983221
P27_raw_detail_lowfreq_chroma,sanjiaoji.9,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\sanjiaoji.9_Final.png,3.023941993713379,2.499941349029541,1.268154263496399,34.61833967167509,0.6645232439041138,0.6122958660125732,0.9214062423067284,11.443029403686523,10.914828300476074,0.9538407981374125
P27_raw_detail_lowfreq_chroma,shikelipu.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\shikelipu.4_Final.png,1.56598961353302,1.3345996141433716,0.5267773270606995,41.29405537670802,0.21197298169136047,0.2080635279417038,0.9815568253084924,10.595039367675781,10.605002403259277,1.0009403489913358
P27_raw_detail_lowfreq_chroma,shikelipu.5,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\shikelipu.5_Final.png,1.7874870300292969,1.4053515195846558,0.49814942479133606,35.62327210055343,0.2665193974971771,0.23837320506572723,0.8943934528212286,6.688592433929443,5.598620891571045,0.8370402212480007
P27_raw_detail_lowfreq_chroma,suojiao.6,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\suojiao.6_Final.png,1.802304744720459,1.0122753381729126,0.6722509860992432,38.5178600035939,0.12199477851390839,0.13774991035461426,1.1291459429943038,4.476933002471924,4.337797164916992,0.968921616998282
P27_raw_detail_lowfreq_chroma,tama.10,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tama.10_Final.png,2.8010058403015137,1.349033236503601,1.084902286529541,36.30736595373988,0.08953895419836044,0.13113060593605042,1.4645090022052387,11.463438034057617,11.421354293823242,0.9963288726204412
P27_raw_detail_lowfreq_chroma,tama.11,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tama.11_Final.png,1.1574902534484863,1.0581445693969727,0.2038281261920929,44.70960453717049,0.018560657277703285,0.06524617969989777,3.515294485986916,4.781710147857666,4.819577217102051,1.0079191475571623
P27_raw_detail_lowfreq_chroma,tama.12,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tama.12_Final.png,3.2890071868896484,1.3781055212020874,1.0271923542022705,35.018512639171476,0.08407700806856155,0.1272093653678894,1.5130101174764088,7.434293270111084,7.3779826164245605,0.9924255537637531
P27_raw_detail_lowfreq_chroma,tama.13,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tama.13_Final.png,1.6422135829925537,1.1260254383087158,0.6823632717132568,41.67238020934994,0.02724301628768444,0.06914254277944565,2.5379913703869517,6.921778202056885,6.9304280281066895,1.0012496535999933
P27_raw_detail_lowfreq_chroma,tama.14,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tama.14_Final.png,1.156884789466858,1.0419824123382568,0.22385254502296448,44.715653333189096,0.018154585734009743,0.06567980349063873,3.617807689755781,4.794126510620117,4.818173885345459,1.0050160073304397
P27_raw_detail_lowfreq_chroma,tama.16,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tama.16_Final.png,1.8878873586654663,1.1343164443969727,0.6927441358566284,40.23637145801929,0.13272981345653534,0.13560888171195984,1.021691187222802,12.78042984008789,12.840263366699219,1.0046816520535928
P27_raw_detail_lowfreq_chroma,tama.8,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tama.8_Final.png,3.102001905441284,1.3558496236801147,1.058984398841858,35.431774562778735,0.08753535151481628,0.13037192821502686,1.4893631483686551,8.805356979370117,8.768488883972168,0.995812992422665
P27_raw_detail_lowfreq_chroma,tama.9,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tama.9_Final.png,1.1696614027023315,1.0688085556030273,0.22081054747104645,44.54668344385182,0.01999351568520069,0.06610310077667236,3.306226804292125,4.778761863708496,4.8123064041137695,1.007019504288967
P27_raw_detail_lowfreq_chroma,tiaowenhuangou.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tiaowenhuangou.4_Final.png,3.39389967918396,3.1802148818969727,0.7080224752426147,32.4133529632219,0.6953443884849548,0.6493893265724182,0.9339103563536685,17.528980255126953,17.02463722229004,0.9712280448452996
P27_raw_detail_lowfreq_chroma,tiaowenhuangou.5,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tiaowenhuangou.5_Final.png,3.4156315326690674,3.113222599029541,0.8345507979393005,32.35515120119824,0.6944947242736816,0.6491129994392395,0.934655046060201,17.148670196533203,16.6363468170166,0.9701246000643071
P27_raw_detail_lowfreq_chroma,tiaowenhuangou.6,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\tiaowenhuangou.6_Final.png,1.6799707412719727,1.4029687643051147,0.6668310761451721,40.53293790095121,0.2778259217739105,0.2714506983757019,0.9770531693567102,13.631462097167969,13.603408813476562,0.9979420193894551
P27_raw_detail_lowfreq_chroma,weiruan.7,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weiruan.7_Final.png,3.2271485328674316,2.7683496475219727,0.7033154368400574,31.577142185632173,0.5434582233428955,0.45898663997650146,0.844566554368498,14.763757705688477,13.715941429138184,0.9290278059036693
P27_raw_detail_lowfreq_chroma,weiruan.8,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weiruan.8_Final.png,3.0542447566986084,2.627089738845825,0.7116943597793579,31.01156149038409,0.49182549118995667,0.4204868972301483,0.8549514083904878,12.863009452819824,11.405651092529297,0.88670160225547
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.13,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.13_Final.png,1.6519107818603516,1.4040918350219727,0.8960937261581421,41.21490402111354,0.12018322944641113,0.1568082571029663,1.3047432368102805,8.017396926879883,7.986125469207764,0.9960995496476699
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.14,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.14_Final.png,1.6641145944595337,1.3866991996765137,0.8897851705551147,41.214671062953784,0.12205618619918823,0.15891386568546295,1.3019730448086604,8.442392349243164,8.43472957611084,0.9990923456510401
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.15,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.15_Final.png,1.6858854293823242,1.296718716621399,0.844531238079071,41.14613912993044,0.12290970981121063,0.16084453463554382,1.3086397614473366,8.585220336914062,8.59144115447998,1.0007245960291136
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.16,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.16_Final.png,1.6243782043457031,1.2889550924301147,0.8583642840385437,41.49903837583609,0.10858180373907089,0.14628343284130096,1.3472186541090334,7.224461078643799,7.228532314300537,1.0005635347207018
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.17,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.17_Final.png,1.7030696868896484,1.325498104095459,0.8409277200698853,40.95586213411607,0.1585562825202942,0.18864919245243073,1.1897932283981973,7.813698768615723,7.816842079162598,1.000402281894856
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.18,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.18_Final.png,1.6612759828567505,1.377099633216858,0.8749706745147705,41.23964075901845,0.12587743997573853,0.15924443304538727,1.2650752335843867,6.873820781707764,6.875869274139404,1.000298013506083
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.19,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.19_Final.png,1.7273404598236084,1.233056664466858,0.826733410358429,41.13381770649688,0.13293929398059845,0.1682998239994049,1.2659900447340802,6.819296836853027,6.82487678527832,1.0008182584741463
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.20,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.20_Final.png,1.7273958921432495,1.3889940977096558,0.8894091844558716,40.92211267662374,0.1730608195066452,0.20307934284210205,1.1734564891555233,9.397624969482422,9.382725715637207,0.998414572310343
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.21,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.21_Final.png,2.909677743911743,1.071191430091858,0.9398486614227295,36.37590735491118,0.04058511182665825,0.09052807837724686,2.2305735298531357,1.9080630540847778,2.0310285091400146,1.0644451731967386
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.22,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.22_Final.png,2.813427686691284,1.011415958404541,0.9972021579742432,36.708071324820594,0.024470310658216476,0.059092942625284195,2.414883122481293,1.7786130905151367,1.7477542161941528,0.9826500347556216
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.23,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.23_Final.png,3.0651659965515137,1.3312305212020874,1.024477481842041,35.70290793879699,0.07388098537921906,0.11084280163049698,1.5002886001218088,3.611816167831421,3.427323818206787,0.9489197838426187
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.24,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.24_Final.png,3.005058526992798,1.3374706506729126,1.0379638671875,35.88355824938405,0.07470203936100006,0.11213383078575134,1.501081232103714,3.9020187854766846,3.7136385440826416,0.9517223640626957
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.26,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.26_Final.png,3.2476203441619873,1.410488247871399,1.0360790491104126,34.871503314121156,0.07389680296182632,0.1087847650051117,1.4721173200035529,5.069031238555908,4.621265411376953,0.9116663900816315
P27_raw_detail_lowfreq_chroma,weixiaoyuanjia.28,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\weixiaoyuanjia.28_Final.png,1.5415722131729126,0.8685547113418579,0.8568261861801147,41.268780301742474,0.12392780929803848,0.16378748416900635,1.3216362314084942,10.27511215209961,10.273900032043457,0.9998820333016232
P27_raw_detail_lowfreq_chroma,xinyue.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\xinyue.4_Final.png,1.735325574874878,1.2512109279632568,0.9162890911102295,41.1685655519529,0.09193112701177597,0.12064222246408463,1.3123109122367225,3.588409185409546,3.620931625366211,1.0090631913104664
P27_raw_detail_lowfreq_chroma,xinyue.5,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\xinyue.5_Final.png,2.1265885829925537,1.7260937690734863,0.5892773270606995,32.103823868481015,0.2864093482494354,0.24595855176448822,0.8587657924193026,8.486431121826172,6.163482666015625,0.7262749884857426
P27_raw_detail_lowfreq_chroma,xinyue.6,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\xinyue.6_Final.png,1.6204687356948853,1.131406307220459,0.8213183879852295,41.655700262134054,0.0662267655134201,0.10218755900859833,1.5429948401284423,2.4772534370422363,2.5323712825775146,1.0222495783793675
P27_raw_detail_lowfreq_chroma,xuanlianjiaomao.3,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\xuanlianjiaomao.3_Final.png,1.4208463430404663,1.2366503477096558,0.4188232421875,40.942295729184835,0.24828815460205078,0.2490779459476471,1.0031809424967584,10.322149276733398,10.242046356201172,0.9922397051837817
P27_raw_detail_lowfreq_chroma,xuanlianjiaomao.4,ok,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\xuanlianjiaomao.4_Final.png,1.2148112058639526,1.0644433498382568,0.29927733540534973,43.40507675604269,0.16426101326942444,0.16625750064849854,1.0121543531674497,8.139307022094727,8.113289833068848,0.9968035128848123
