method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
RGHS,donghaiyuanjia.11,donghaiyuanjia.11.jpg,donghaiyuanjia.11_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.11_RGHS.png,7.919175582,0.7717182324,4.500193847,204.0843652,4.813896961,0.8430584073,17.50876647,1.129202962,14.95135936
CLAHE,donghaiyuanjia.11,donghaiyuanjia.11.jpg,donghaiyuanjia.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.11_CLAHE.png,7.389575055,0.7355358658,4.387918805,146.253556,4.622496404,0.8371767998,21.07572183,1.112640977,14.04517973
Fused,donghaiyuanjia.11,donghaiyuanjia.11.jpg,donghaiyuanjia.11_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.11_Fused.png,3.913818006,0.518004195,4.514312943,112.8307063,4.105928933,0.8835909963,23.32172461,1.008559704,8.462224619
Final,donghaiyuanjia.11,donghaiyuanjia.11.jpg,donghaiyuanjia.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.11_Final.png,6.229257663,0.6537218306,3.939712356,405.685482,7.796705122,0.8964617252,19.80016984,2.133171082,12.49461622
BPH,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.12_BPH.png,0.5822048809,0.3318434007,2.381844419,6.280593652,0.8658088521,0.9998976588,48.27661781,0.5784654617,1.685589181
IMF1Ray,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.12_IMF1Ray.png,1.864331473,0.4027791402,3.48526974,103.623413,3.402399133,0.7891297936,21.47595205,0.5788390636,4.482279217
RGHS,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.12_RGHS.png,5.251445147,0.6098373797,4.488253452,174.7305398,4.162183638,0.7915306687,18.94235457,0.7162573934,10.03291407
CLAHE,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.12_CLAHE.png,5.765541161,0.639993655,4.114619842,119.8301038,4.087935909,0.760230422,20.88411794,0.7234826088,10.19206029
Fused,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.12_Fused.png,3.229771077,0.479378494,4.580666823,100.2484228,3.791769956,0.8304253817,20.73974887,0.6304221153,6.782473479
Final,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.12_Final.png,5.073362695,0.5890879313,3.511314624,409.3630829,7.18326293,0.8969603777,17.99980206,1.565671682,9.429445505
BPH,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.13_BPH.png,0.9308316284,0.3510121432,2.436929618,11.01372453,1.180968814,0.9999113679,48.35151443,0.9512590766,2.722923386
IMF1Ray,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.13_IMF1Ray.png,2.405019169,0.4331593424,3.42320387,110.3232563,3.633246815,0.8189824224,21.18825443,0.9829143882,5.293762421
RGHS,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.13_RGHS.png,7.907149253,0.7710625667,4.1501377,183.2453223,4.491626759,0.8293294907,16.72241008,1.080376029,14.28396415
CLAHE,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.13_CLAHE.png,7.010590439,0.7130460829,4.180888161,125.9775323,4.170640459,0.8291608095,21.01225288,1.099325061,12.92270163
Fused,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.13_Fused.png,3.765199259,0.5098417164,4.237718827,99.4731877,3.710750158,0.8803050518,23.2498057,1.001352668,7.798199258
Final,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.13_Final.png,5.988402412,0.6425422356,3.295274385,330.7108885,7.03879567,0.9026917815,21.4064264,2.698569536,11.4891221
BPH,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.14_BPH.png,0.8417573245,0.3461190479,2.766927371,11.38085815,1.136557201,0.9994160533,53.91662828,0.7935597301,2.222747453
IMF1Ray,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.14_IMF1Ray.png,2.274454751,0.4263233396,3.349952601,129.3671091,3.504838815,0.8022092581,20.97859285,0.7604727149,4.823257659
RGHS,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.14_RGHS.png,6.653085188,0.6965667514,4.369507209,181.0525764,4.106751482,0.8314215541,17.34234755,0.9105222225,11.89411604
CLAHE,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.14_CLAHE.png,6.407790001,0.6790106448,4.532065928,124.6241624,3.874161952,0.8318421841,21.6701789,0.923815012,11.25019221
Fused,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.14_Fused.png,3.355689526,0.4869636153,4.472573287,103.853894,3.595245383,0.8740627766,24.15501391,0.8229346871,7.00721193
Final,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.14_Final.png,5.605454469,0.6209366719,4.150568699,391.6859424,7.02767363,0.8963795304,21.10296673,1.907313108,10.54097447
BPH,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.15_BPH.png,0.7846108969,0.3429841646,2.528361883,9.029305447,1.043610211,0.9998396635,48.42232464,0.5684939623,2.221786668
IMF1Ray,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.15_IMF1Ray.png,2.045694301,0.4129377987,3.373847376,116.4690537,3.49136237,0.9199614525,20.98165339,0.5381903052,4.245208504
RGHS,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.15_RGHS.png,6.381072602,0.6808957706,4.220638313,162.3669622,4.085453284,0.892516911,18.59516774,0.7097321153,12.04640621
CLAHE,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.15_CLAHE.png,6.321884691,0.6752506093,4.316107643,109.9196562,3.892007759,0.891002655,20.97156375,0.7056458592,11.51458495
Fused,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.15_Fused.png,3.276261294,0.4824586801,4.24474078,94.76705035,3.559593523,0.9173874259,23.13643122,0.6221366525,6.896152958
Final,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.15_Final.png,5.219678636,0.5965527276,3.916269185,369.793652,7.035686022,0.9321398735,19.52027323,1.380350709,10.04403445
BPH,donghaiyuanjia.16,donghaiyuanjia.16.jpg,donghaiyuanjia.16_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.16.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.16_BPH.png,0.5445132929,0.3297921901,2.407995121,6.388548197,0.7036258382,0.9986708164,53.43560363,0.5835759044,1.470099153
IMF1Ray,donghaiyuanjia.16,donghaiyuanjia.16.jpg,donghaiyuanjia.16_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.16.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.16_IMF1Ray.png,1.587494201,0.387778711,3.09163459,79.70335521,2.286486985,0.7711817622,22.27159418,0.6203392744,3.709682512
RGHS,donghaiyuanjia.16,donghaiyuanjia.16.jpg,donghaiyuanjia.16_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.16.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.16_RGHS.png,9.975087586,0.8640511669,6.555530693,336.7158356,8.889276501,0.4318671823,16.78091983,0.8786782622,20.86317914
CLAHE,donghaiyuanjia.16,donghaiyuanjia.16.jpg,donghaiyuanjia.16_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.16.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.16_CLAHE.png,4.949615823,0.5811893022,5.472403433,167.1484963,5.421008557,0.5311201215,16.42842892,0.7235697508,8.720449971
Fused,donghaiyuanjia.16,donghaiyuanjia.16.jpg,donghaiyuanjia.16_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.16.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.16_Fused.png,8.445862174,0.7666001299,6.521579419,190.7471542,7.873438157,0.4977322817,17.50734716,0.7995020747,18.42460599
Final,donghaiyuanjia.16,donghaiyuanjia.16.jpg,donghaiyuanjia.16_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.16.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.16_Final.png,13.1682879,1.035137677,6.097138339,577.246733,15.18839269,0.595862329,17.04158576,3.151312113,25.38277251
BPH,donghaiyuanjia.17,donghaiyuanjia.17.jpg,donghaiyuanjia.17_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.17.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.17_BPH.png,1.145762703,0.3627843607,2.898276065,18.95552508,1.593750945,0.9986468554,49.82371428,0.9541093707,3.057246082
IMF1Ray,donghaiyuanjia.17,donghaiyuanjia.17.jpg,donghaiyuanjia.17_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.17.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.17_IMF1Ray.png,3.505701725,0.4955416625,3.573843932,271.8626518,5.592158814,0.7225520015,21.26380357,0.9164304137,7.825611387
RGHS,donghaiyuanjia.17,donghaiyuanjia.17.jpg,donghaiyuanjia.17_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.17.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.17_RGHS.png,8.271679778,0.7911705112,5.234040504,373.2723158,6.811425112,0.7395097613,13.01769981,1.158024669,17.30569236
CLAHE,donghaiyuanjia.17,donghaiyuanjia.17.jpg,donghaiyuanjia.17_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.17.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.17_CLAHE.png,7.713566001,0.7531437633,5.079830375,318.1754947,6.802019017,0.7857167125,15.35377885,1.199937463,14.39591642
Fused,donghaiyuanjia.17,donghaiyuanjia.17.jpg,donghaiyuanjia.17_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.17.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.17_Fused.png,4.273067796,0.5380402141,5.079222119,222.420675,5.732297427,0.8192884326,21.42502999,1.063884258,10.14638887
Final,donghaiyuanjia.17,donghaiyuanjia.17.jpg,donghaiyuanjia.17_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.17.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.17_Final.png,6.989513468,0.6956351281,4.705012776,650.7369661,10.86401665,0.8374699354,22.35921541,3.887697458,14.60220965
BPH,donghaiyuanjia.18,donghaiyuanjia.18.jpg,donghaiyuanjia.18_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.18_BPH.png,0.5599733657,0.3306567288,2.775517545,6.267564655,0.7000191614,0.9998073578,57.44706044,0.5733436942,1.522151362
IMF1Ray,donghaiyuanjia.18,donghaiyuanjia.18.jpg,donghaiyuanjia.18_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.18_IMF1Ray.png,1.827620019,0.4017851773,3.150066982,85.11204447,2.382937999,0.8086022139,22.0112267,0.5291706324,4.10011648
RGHS,donghaiyuanjia.18,donghaiyuanjia.18.jpg,donghaiyuanjia.18_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.18_RGHS.png,9.454324099,0.8392616104,6.537253911,334.3133817,8.36303994,0.4594247639,17.35617219,0.8510312438,19.31411153
CLAHE,donghaiyuanjia.18,donghaiyuanjia.18.jpg,donghaiyuanjia.18_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.18_CLAHE.png,5.676155018,0.6251051372,5.838590013,168.5476783,5.602869497,0.5173601508,19.32460845,0.7143205404,9.62602693
Fused,donghaiyuanjia.18,donghaiyuanjia.18.jpg,donghaiyuanjia.18_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.18_Fused.png,7.391843879,0.7083624437,6.471285374,166.7266458,7.105012882,0.5330681205,17.51435688,0.7674098015,16.3784876
Final,donghaiyuanjia.18,donghaiyuanjia.18.jpg,donghaiyuanjia.18_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.18.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.18_Final.png,12.95222148,1.02430419,6.265017426,595.816296,14.87814339,0.5963307023,16.18020266,2.024133205,24.11369377
BPH,donghaiyuanjia.19,donghaiyuanjia.19.jpg,donghaiyuanjia.19_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.19.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.19_BPH.png,1.172131316,0.3643927149,3.512371608,15.69112461,1.526419303,0.9956947565,44.26123557,1.680899024,2.720267198
IMF1Ray,donghaiyuanjia.19,donghaiyuanjia.19.jpg,donghaiyuanjia.19_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.19.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.19_IMF1Ray.png,2.511235835,0.4397164745,3.924907202,117.7285952,3.581089516,0.7493886948,21.40656652,1.64379859,6.483819571
RGHS,donghaiyuanjia.19,donghaiyuanjia.19.jpg,donghaiyuanjia.19_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.19.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.19_RGHS.png,5.086834179,0.5938966899,5.603110362,200.9909679,5.458259248,0.7286367416,12.85414013,1.16147697,10.97844858
CLAHE,donghaiyuanjia.19,donghaiyuanjia.19.jpg,donghaiyuanjia.19_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.19.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.19_CLAHE.png,4.769017515,0.5717822561,5.340845317,158.7526352,5.553886106,0.7452760339,15.15793295,1.338203311,8.644015807
Fused,donghaiyuanjia.19,donghaiyuanjia.19.jpg,donghaiyuanjia.19_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.19.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.19_Fused.png,3.460392541,0.4915523287,5.411845514,109.1485208,4.904728037,0.7934974432,20.00471371,1.065314531,8.824729424
Final,donghaiyuanjia.19,donghaiyuanjia.19.jpg,donghaiyuanjia.19_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.19.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.19_Final.png,5.53906583,0.6115847214,4.824675524,328.7341595,8.832096052,0.8501663804,23.63387215,2.951817513,12.10006236
BPH,donghaiyuanjia.2,donghaiyuanjia.2.jpg,donghaiyuanjia.2_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.2_BPH.png,0.5449709536,0.3298142854,1.759261415,4.726998433,0.709148503,0.9986916184,49.28289421,0.7657940388,1.678070791
IMF1Ray,donghaiyuanjia.2,donghaiyuanjia.2.jpg,donghaiyuanjia.2_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.2_IMF1Ray.png,1.986294802,0.4091983756,3.541799351,77.90059757,3.144740151,0.7512187362,21.1482818,0.7957937717,4.24058239
RGHS,donghaiyuanjia.2,donghaiyuanjia.2.jpg,donghaiyuanjia.2_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.2_RGHS.png,6.334179695,0.6773690282,4.202965135,152.5739616,3.851678712,0.7849494815,14.77111507,0.8782901764,11.46026029
CLAHE,donghaiyuanjia.2,donghaiyuanjia.2.jpg,donghaiyuanjia.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.2_CLAHE.png,6.052260567,0.6573150271,4.20158709,109.0595856,3.69656096,0.790120542,19.91442846,0.909239769,10.55620148
Fused,donghaiyuanjia.2,donghaiyuanjia.2.jpg,donghaiyuanjia.2_Fused.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Fused\donghaiyuanjia.2_Fused.png,3.227939519,0.4798665524,4.257799395,78.08044671,3.248109927,0.8361462355,21.91309253,0.7961333394,6.515535873
Final,donghaiyuanjia.2,donghaiyuanjia.2.jpg,donghaiyuanjia.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\donghaiyuanjia.2_Final.png,4.964492358,0.5806087688,3.867891397,295.0544769,6.654744626,0.877671957,22.88344737,1.750614524,9.245372824
BPH,donghaiyuanjia.20,donghaiyuanjia.20.jpg,donghaiyuanjia.20_BPH.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.20.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\BPH\donghaiyuanjia.20_BPH.png,1.250254215,0.3690073079,2.581941088,15.05659287,1.337015472,0.9994840622,50.09365918,2.249629736,2.811298248
IMF1Ray,donghaiyuanjia.20,donghaiyuanjia.20.jpg,donghaiyuanjia.20_IMF1Ray.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.20.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\IMF1Ray\donghaiyuanjia.20_IMF1Ray.png,2.427525074,0.4357572624,3.327754185,96.76123139,3.059385308,0.8949290514,21.02400617,2.189947844,5.366398681
RGHS,donghaiyuanjia.20,donghaiyuanjia.20.jpg,donghaiyuanjia.20_RGHS.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.20.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\RGHS\donghaiyuanjia.20_RGHS.png,3.302570155,0.4901768605,4.066794667,77.44230995,2.816153254,0.907767415,11.62134474,1.728880882,6.545939883
CLAHE,donghaiyuanjia.20,donghaiyuanjia.20.jpg,donghaiyuanjia.20_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\donghaiyuanjia.20.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\CLAHE\donghaiyuanjia.20_CLAHE.png,3.010506506,0.4715698134,4.070891948,64.31177998,2.791180026,0.9260273576,13.84305594,1.96940589,5.639603875
